"BAT_M01(r1)"	"BAT_M01(r2)"	"WAT_M01(r1)"	"WAT_M01(r2)"
"ENSMUSG00000027751"	6.77659333333333	6.487015	7.36711666666667	7.408415
"ENSMUSG00000027752"	6.7846	6.524825	7.00504	7.38887
"ENSMUSG00000027761"	4.94293	4.95691	6.87469	8.06551
"ENSMUSG00000027762"	8.7529	8.26388	8.92135	8.75873
"ENSMUSG00000027763"	7.78063	7.92707333333333	7.35332666666667	7.25738666666667
"ENSMUSG00000027765"	6.51954	6.79813	5.69133	5.53746
"ENSMUSG00000027770"	7.9368	7.97265333333333	8.27999333333333	8.37520333333333
"ENSMUSG00000027774"	8.431445	8.617635	6.88386	6.92267
"ENSMUSG00000027775"	7.41053666666667	7.07114666666667	7.84201666666667	7.89060666666667
"ENSMUSG00000027776"	4.20231	4.2704	4.21334	3.90719
"ENSMUSG00000027777"	7.113225	7.584585	5.93764	5.708865
"ENSMUSG00000027778"	6.111395	5.51574	6.562765	6.659975
"ENSMUSG00000027782"	8.02819	8.12967666666667	7.38893333333333	7.46126
"ENSMUSG00000027784"	7.32525333333333	7.78197	5.88996333333333	5.83578333333333
"ENSMUSG00000027787"	5.5773175	5.7949175	5.6731675	5.64179
"ENSMUSG00000027792"	8.63606	8.36792333333333	7.88895	7.97177666666667
"ENSMUSG00000027793"	4.21157	4.37865	4.08036	4.24846
"ENSMUSG00000027794"	5.29492	5.00123	5.32083	5.4048
"ENSMUSG00000027796"	4.6513	4.60014	4.30876	4.27867
"ENSMUSG00000027797"	4.69163444444444	4.58728333333333	4.97438444444444	4.5289
"ENSMUSG00000027799"	5.10628333333333	4.93749	5.51501666666667	5.6749
"ENSMUSG00000027800"	6.96390666666667	7.02014666666667	6.82146333333333	7.13968666666667
"ENSMUSG00000027801"	5.88208	5.35757	7.6113	8.32291
"ENSMUSG00000027803"	9.21164666666667	9.0941	8.87067333333333	8.72891666666667
"ENSMUSG00000027804"	8.62073	8.44128	8.32596	8.38796
"ENSMUSG00000027805"	9.52880333333333	9.93838333333333	10.2471766666667	10.5344133333333
"ENSMUSG00000027806"	6.46124	6.73621	6.259815	6.33886
"ENSMUSG00000027808"	10.85023	10.79668	11.622745	11.463485
"ENSMUSG00000027809"	8.276125	8.405385	6.76384	6.60703
"ENSMUSG00000027810"	6.88655	7.162505	7.110745	7.04865
"ENSMUSG00000027811"	4.91003	5.05757	5.21299	4.95817
"ENSMUSG00000027820"	9.047605	8.99917	7.101345	7.04568
"ENSMUSG00000027822"	7.52317	7.82357	8.06826	8.44875
"ENSMUSG00000027823"	7.4167	7.78571	7.31393	7.56445666666667
"ENSMUSG00000027824"	4.3783	4.61697	4.45057	4.39689
"ENSMUSG00000027827"	5.029365	5.254115	4.759335	5.12064
"ENSMUSG00000027828"	10.366005	10.47272	10.91791	11.161375
"ENSMUSG00000027829"	10.14712	10.08279	10.115	10.09359
"ENSMUSG00000027831"	3.88069	4.19075	4.72102	4.66938
"ENSMUSG00000027832"	4.82905	5.02487	4.71808	4.73654
"ENSMUSG00000027833"	5.340775	5.382535	4.402865	4.20666
"ENSMUSG00000027834"	4.24194666666667	4.25982333333333	4.22003333333333	4.20931333333333
"ENSMUSG00000027835"	6.90662666666667	7.02389333333333	7.49727333333333	7.41310666666667
"ENSMUSG00000027840"	5.0507	4.62739	4.38027	4.19732
"ENSMUSG00000027843"	5.02092	4.73451	8.37433	8.66326
"ENSMUSG00000027845"	5.20442333333333	5.10892333333333	4.86653666666667	4.90122333333333
"ENSMUSG00000027848"	5.998445	5.85236	6.97161	7.159695
"ENSMUSG00000027849"	4.74	5.14431	4.80311	4.80311
"ENSMUSG00000027852"	8.13452666666667	8.02747	8.34807333333333	8.2786
"ENSMUSG00000027854"	6.567612	6.557722	6.722486	6.743968
"ENSMUSG00000027855"	3.89979	3.90417	3.73738	3.66753
"ENSMUSG00000027857"	4.81263	4.96506	4.57483	4.344
"ENSMUSG00000027858"	6.77915666666667	6.68088666666667	7.11098333333333	6.82388333333333
"ENSMUSG00000027859"	5.31164	5.13189	4.74721	4.8956
"ENSMUSG00000027860"	6.1242	6.033025	6.024215	6.11882
"ENSMUSG00000027861"	8.46135	7.65626	7.08856	6.98393
"ENSMUSG00000027863"	5.22298	4.72328	5.69263	5.00329
"ENSMUSG00000027864"	6.21095	6.397955	6.52119	6.658995
"ENSMUSG00000027865"	8.35382	8.17319	8.10528	8.15046
"ENSMUSG00000027867"	4.14613	4.14375	3.79153	4.01616
"ENSMUSG00000027868"	7.039425	8.07556	4.433485	4.589405
"ENSMUSG00000027869"	4.34726	4.19151	4.43258	4.40099
"ENSMUSG00000027870"	3.94429	3.88481	3.95084	3.89136
"ENSMUSG00000027871"	4.81795	4.71674	5.26176	4.74509
"ENSMUSG00000027875"	6.05461	5.82909	6.733035	7.10735
"ENSMUSG00000027876"	4.60211	5.00456	4.73423	4.60154
"ENSMUSG00000027878"	6.72086	6.79879	7.085165	7.149985
"ENSMUSG00000027879"	8.472995	8.47602	9.07076	9.150815
"ENSMUSG00000027880"	4.22754	4.30084	3.98922	4.15865
"ENSMUSG00000027881"	7.300235	7.2471525	7.9624375	7.9533625
"ENSMUSG00000027882"	6.1657	6.22977	6.441525	6.521475
"ENSMUSG00000027883"	5.51836	5.18279	6.32846	5.51836
"ENSMUSG00000027884"	6.713004	6.739098	6.578494	6.553712
"ENSMUSG00000027886"	5.21242	5.53987	5.40043	5.80001
"ENSMUSG00000027887"	8.5523	9.25862	5.56228	4.97325
"ENSMUSG00000027889"	7.47138	7.432395	7.56866	7.77988
"ENSMUSG00000027890"	7.7767	7.77145	7.74632	7.75157
"ENSMUSG00000027893"	11.3472166666667	11.7014633333333	9.77368333333333	9.77444333333333
"ENSMUSG00000027894"	6.25916666666667	6.30765333333333	6.25527666666667	6.27143333333333
"ENSMUSG00000027895"	7.141975	7.2892	6.882205	6.806
"ENSMUSG00000027896"	4.40356	4.80312	4.71078	5.49684
"ENSMUSG00000027900"	8.65501666666667	8.73121666666667	7.93686	8.02615333333333
"ENSMUSG00000027901"	6.223515	5.6866	6.610105	6.19549
"ENSMUSG00000027905"	6.85227	6.94988	7.17313	7.62686
"ENSMUSG00000027907"	12.37878	12.22161	12.61634	12.46484
"ENSMUSG00000027908"	3.91979	3.95108	3.81401	3.89368
"ENSMUSG00000027912"	4.14492	4.31273	3.99291	3.8982
"ENSMUSG00000027913"	4.17682	4.2889	4.78798	4.74751
"ENSMUSG00000027919"	3.7137	3.7177	3.93991	3.80978
"ENSMUSG00000027923"	5.09947	4.72057	4.68989	4.86212
"ENSMUSG00000027925"	3.99575	3.91896	3.69827	3.73768
"ENSMUSG00000027927"	5.74537	5.70368	5.9177	5.99713
"ENSMUSG00000027931"	4.93552	4.77908	4.05055	4.64137
"ENSMUSG00000027932"	4.8518	4.58554	4.55324	4.45595
"ENSMUSG00000027933"	6.553345	6.579165	6.67018	6.66339
"ENSMUSG00000027935"	7.94048	7.34961	7.2976	7.28934
"ENSMUSG00000027936"	5.422265	5.482815	5.427155	5.57151
"ENSMUSG00000027937"	10.9933	11.1356	10.47695	10.45103
"ENSMUSG00000027938"	4.30748	4.23134	4.07519	4.2249
"ENSMUSG00000027939"	6.46831	6.22129	6.14191	6.22106
"ENSMUSG00000027940"	9.72028	9.05247	8.7296175	8.7671525
"ENSMUSG00000027942"	7.640522	7.812438	8.284754	8.63546
"ENSMUSG00000027944"	10.257145	10.193215	10.471765	10.42312
"ENSMUSG00000027947"	7.187035	6.850485	6.723635	6.873735
"ENSMUSG00000027950"	4.8252	5.08727	4.87069	4.915585
"ENSMUSG00000027951"	7.0654	6.54033	7.469095	7.48916
"ENSMUSG00000027952"	9.50026	9.3371	8.39255	8.57209
"ENSMUSG00000027953"	8.21679	7.97356	9.26929	9.41564
"ENSMUSG00000027954"	6.583805	6.74139	7.25697	6.993255
"ENSMUSG00000027955"	7.25927	6.828965	7.03347	6.978285
"ENSMUSG00000027956"	5.317225	5.19415	6.079715	6.0728
"ENSMUSG00000027957"	7.0702425	6.9117475	7.6923275	7.96795
"ENSMUSG00000027959"	4.635945	4.347665	4.69073	4.53163
"ENSMUSG00000027961"	7.04403	7.37218	4.973355	5.18842
"ENSMUSG00000027962"	5.872085	5.340445	6.41792	6.1567
"ENSMUSG00000027963"	7.977	7.923175	8.245235	8.36823
"ENSMUSG00000027965"	3.46192	3.48185666666667	3.50451	3.53262
"ENSMUSG00000027966"	3.78491	3.76959	5.03915	4.72723
"ENSMUSG00000027967"	4.38541	4.35228	4.09224	4.29898
"ENSMUSG00000027968"	7.256275	7.33135	7.346805	7.295545
"ENSMUSG00000027971"	4.235675	4.240905	4.20206	4.057435
"ENSMUSG00000027973"	3.90974	3.86251	4.02195	4.08633
"ENSMUSG00000027977"	3.964265	3.92072	3.921535	3.98633
"ENSMUSG00000027978"	6.92098	6.85898	8.42947	8.33682
"ENSMUSG00000027981"	6.06041666666667	6.07773333333333	6.46186666666667	6.60833
"ENSMUSG00000027983"	6.86181666666667	7.17799333333333	5.48007666666667	5.29450666666667
"ENSMUSG00000027984"	10.9772166666667	11.0829533333333	9.46073666666667	9.44924666666667
"ENSMUSG00000027985"	5.179355	5.19844	5.893025	6.313355
"ENSMUSG00000027993"	6.97474333333333	7.04944166666667	8.17148833333333	8.27345666666667
"ENSMUSG00000027994"	6.31123	5.958	6.69807	6.5823
"ENSMUSG00000027995"	5.97308	5.26282	6.93133	5.78494
"ENSMUSG00000027996"	8.70122	7.72904	7.17517	6.71997
"ENSMUSG00000027997"	6.288075	6.28217	6.51706	6.47476
"ENSMUSG00000027998"	8.38576	8.43664	8.79171	8.72893
"ENSMUSG00000027999"	9.08771	9.25623	9.35721	9.36382
"ENSMUSG00000028001"	3.84474	4.19369	5.37239	6.67346
"ENSMUSG00000028003"	4.051215	3.79083	4.219685	4.111885
"ENSMUSG00000028004"	3.48905	3.35905	3.42777	3.48988
"ENSMUSG00000028005"	7.02943	7.10216	6.782985	6.2443
"ENSMUSG00000028007"	7.85586	8.24789	7.99365	8.13449
"ENSMUSG00000028008"	4.01673	3.81023	3.97316	3.78029
"ENSMUSG00000028009"	4.52867	4.84941	4.31988	4.15405
"ENSMUSG00000028010"	7.86668	7.59146	9.0577	9.0214
"ENSMUSG00000028011"	4.1329	4.05766	4.13433	4.04895666666667
"ENSMUSG00000028012"	4.33567	4.21895	4.13766	3.94522
"ENSMUSG00000028013"	9.83422	10.0004	8.92678	8.96158
"ENSMUSG00000028015"	7.4086	7.39898	7.483895	7.387
"ENSMUSG00000028016"	6.517155	6.34171	6.92813	6.776095
"ENSMUSG00000028017"	6.22413	6.62242	7.06235	6.7895
"ENSMUSG00000028018"	5.80971	5.93589	6.83883	6.75185
"ENSMUSG00000028019"	7.898925	7.669905	8.865545	8.50671
"ENSMUSG00000028020"	4.34473	4.33748	5.1219	5.207275
"ENSMUSG00000028023"	7.13064	7.187675	5.440535	6.49171
"ENSMUSG00000028024"	11.16383	10.69238	10.27071	10.29228
"ENSMUSG00000028028"	4.56387	4.52363	4.5584	4.44584
"ENSMUSG00000028029"	9.055	9.11915	9.58149	9.50321
"ENSMUSG00000028030"	6.21366	6.17588	5.94502	5.96209
"ENSMUSG00000028031"	5.15576	4.20455	4.06826	3.78559
"ENSMUSG00000028032"	9.45934	9.38392	10.43858	10.39436
"ENSMUSG00000028033"	5.00795	5.446745	4.212415	4.431315
"ENSMUSG00000028034"	6.09318333333333	6.19605166666667	6.63856833333333	6.65651666666667
"ENSMUSG00000028035"	8.44148666666667	8.36524666666667	8.0361	8.07594666666667
"ENSMUSG00000028036"	4.12948	4.14154	3.8563625	3.8517125
"ENSMUSG00000028037"	5.84582	5.00059	5.76713	5.24419
"ENSMUSG00000028039"	5.321125	5.330125	5.24279	5.24563
"ENSMUSG00000028040"	5.17252	5.4605	5.58235	5.67209
"ENSMUSG00000028041"	7.844025	7.496285	7.478905	7.5728925
"ENSMUSG00000028042"	8.42815	8.44611	7.77877	7.55035
"ENSMUSG00000028044"	8.42455	8.042175	9.795755	9.581045
"ENSMUSG00000028047"	6.87922	6.59154	6.53516	6.69445
"ENSMUSG00000028048"	8.549805	8.401475	9.300435	9.261115
"ENSMUSG00000028049"	8.9708	9.12251	8.49016	8.39529
"ENSMUSG00000028051"	5.94937	5.73205	6.03381	5.74269
"ENSMUSG00000028053"	8.67471	8.70406333333333	8.73865666666667	8.89542333333333
"ENSMUSG00000028057"	7.118035	7.116715	7.0811	6.94409
"ENSMUSG00000028059"	7.12667666666667	7.01396333333333	6.87874666666667	6.84828
"ENSMUSG00000028060"	7.31222	7.283275	7.79296	7.816385
"ENSMUSG00000028062"	10.26572	10.14035	10.33891	10.28184
"ENSMUSG00000028063"	6.842488	6.615224	6.69104	6.532412
"ENSMUSG00000028064"	8.220365	7.83987	8.81334	9.12628
"ENSMUSG00000028066"	7.659785	7.55959	7.15718	7.085105
"ENSMUSG00000028068"	5.303685	5.06655	4.99122	4.924585
"ENSMUSG00000028069"	5.90687333333333	6.0807	5.64765666666667	5.53877333333333
"ENSMUSG00000028070"	10.55004	10.66843	10.27338	10.44699
"ENSMUSG00000028071"	6.76599	6.40127	6.16925	6.12223
"ENSMUSG00000028072"	4.8752	4.44946	4.54941	4.6173
"ENSMUSG00000028073"	6.03327	6.153935	6.0843875	6.253395
"ENSMUSG00000028076"	11.915605	11.703305	10.781695	10.879475
"ENSMUSG00000028078"	5.151395	5.123235	5.012565	4.981365
"ENSMUSG00000028080"	5.9196	6.03869	6.2885	6.30564666666667
"ENSMUSG00000028081"	12.96779	12.84488	13.93112	13.86391
"ENSMUSG00000028082"	6.4671925	6.0987	6.6008425	6.7798725
"ENSMUSG00000028085"	8.19879	8.39253	7.462	7.17396
"ENSMUSG00000028086"	7.276985	7.14517	7.131595	7.240845
"ENSMUSG00000028088"	5.95561333333333	5.88566666666667	5.47536666666667	5.83139
"ENSMUSG00000028089"	7.53117	7.90371	8.04393	7.99353
"ENSMUSG00000028093"	8.19085	8.38904	8.08882	7.87746
"ENSMUSG00000028096"	7.98364	8.09884	8.7212	8.70665
"ENSMUSG00000028098"	9.08063	9.215275	9.09093	9.175135
"ENSMUSG00000028099"	7.49876	7.5171	7.17377	6.99882
"ENSMUSG00000028100"	6.3492	5.92164	5.59347	5.39706
"ENSMUSG00000028101"	6.07404	6.18982	6.22967	6.144435
"ENSMUSG00000028102"	7.638695	7.589725	7.293535	7.16703
"ENSMUSG00000028104"	8.35908	8.5133	7.2116	7.4608
"ENSMUSG00000028106"	5.68981333333333	5.63906833333333	5.68664333333333	5.66317333333333
"ENSMUSG00000028107"	7.994705	8.17847	7.39477	7.200185
"ENSMUSG00000028108"	9.34977	9.03593	9.93022	9.92678
"ENSMUSG00000028109"	3.41098	3.51592	3.39192	3.39192
"ENSMUSG00000028111"	8.42376	7.8519	8.16568	7.81636
"ENSMUSG00000028114"	7.48205	7.15871	7.68614	7.87746
"ENSMUSG00000028115"	4.37774	4.19302	4.65031	4.58859
"ENSMUSG00000028116"	10.83004	9.72605	4.76936	4.45463
"ENSMUSG00000028121"	7.0504	6.643215	6.85535	6.77578
"ENSMUSG00000028124"	10.1233866666667	10.1323733333333	10.6671866666667	10.9156033333333
"ENSMUSG00000028125"	5.41941	5.50199	5.19275	5.11368
"ENSMUSG00000028126"	7.7608975	7.689925	7.5280525	7.5941575
"ENSMUSG00000028127"	8.273695	8.15409	7.420015	7.579755
"ENSMUSG00000028128"	8.2335	8.57363	7.97613	7.81887
"ENSMUSG00000028132"	4.2216325	4.59934	4.4324575	4.3234775
"ENSMUSG00000028133"	4.81015333333333	4.96967	4.78428666666667	4.92837333333333
"ENSMUSG00000028134"	6.32354	6.044655	6.288205	6.44936
"ENSMUSG00000028136"	7.0747	7.048765	6.98626	6.86769
"ENSMUSG00000028137"	6.2145	6.21235	5.82698	5.7508
"ENSMUSG00000028138"	7.890105	7.850215	7.84857	7.921175
"ENSMUSG00000028139"	5.08523	5.60954	5.41086	6.06297
"ENSMUSG00000028140"	9.63077333333333	9.78785666666667	8.69007333333333	8.55940333333333
"ENSMUSG00000028141"	4.71435	4.88871	5.71466	5.667986
"ENSMUSG00000028145"	5.329845	5.498075	5.127405	5.079795
"ENSMUSG00000028148"	4.24121	4.26890666666667	4.09801666666667	4.10538
"ENSMUSG00000028149"	9.10052	9.15102	8.48664	8.59192
"ENSMUSG00000028150"	7.02507	6.8947	6.04187	6.23657
"ENSMUSG00000028152"	5.26853666666667	4.91151666666667	5.77642	5.82160666666667
"ENSMUSG00000028156"	7.545345	7.7068175	7.5597275	7.6537075
"ENSMUSG00000028158"	5.038855	5.0302525	5.3351925	5.6226525
"ENSMUSG00000028159"	4.933005	4.8168	5.502235	5.267925
"ENSMUSG00000028161"	9.06800666666667	9.5831	9.04067	8.98024666666667
"ENSMUSG00000028163"	9.2631	9.13671	9.40742	9.15243
"ENSMUSG00000028164"	6.46459	6.561	8.08117	8.42589
"ENSMUSG00000028165"	6.79932	6.82583333333333	6.97202	7.14938666666667
"ENSMUSG00000028167"	5.15195	4.76397	5.04555	5.34854
"ENSMUSG00000028172"	4.26423	4.40233	4.26031333333333	4.19174
"ENSMUSG00000028173"	8.03070333333333	7.82045333333333	8.95236	9.14818
"ENSMUSG00000028174"	4.45497	4.59068	4.23275	4.18494
"ENSMUSG00000028175"	3.30419	3.33108	3.45894	3.63373
"ENSMUSG00000028176"	4.29229	4.34885	4.25943	4.15272
"ENSMUSG00000028177"	5.04366	4.62646	5.03345	4.81239
"ENSMUSG00000028179"	7.0588	6.94325	8.91942	8.83744
"ENSMUSG00000028180"	9.67535	9.79345	9.95557	9.95645
"ENSMUSG00000028182"	4.734285	4.69921	4.6105825	4.749315
"ENSMUSG00000028184"	7.379875	7.274975	8.243865	8.11959
"ENSMUSG00000028185"	4.07519	3.98769	3.9614	4.3176
"ENSMUSG00000028186"	4.74775	5.01232	6.23761	6.96659
"ENSMUSG00000028187"	6.25453333333333	6.29599333333333	6.57069333333333	6.66767333333333
"ENSMUSG00000028188"	4.92387	4.78452	5.40264	5.91676
"ENSMUSG00000028189"	5.59046333333333	5.62378333333333	5.96015666666667	6.19194
"ENSMUSG00000028191"	8.41516666666667	8.18883666666667	8.58365	8.47221
"ENSMUSG00000028194"	5.600345	5.824735	6.241655	6.809095
"ENSMUSG00000028195"	7.21205	6.66718	6.747905	6.413495
"ENSMUSG00000028197"	3.64947	3.50575	3.501	3.44874
"ENSMUSG00000028199"	9.04369	9.166355	8.384375	8.69134
"ENSMUSG00000028207"	7.59406833333333	7.79346166666667	6.82346166666667	6.73223333333333
"ENSMUSG00000028211"	7.538085	7.937885	8.22735	8.26084
"ENSMUSG00000028212"	4.06336	4.14042	3.95318	3.93448
"ENSMUSG00000028214"	4.45899	3.81813	5.07514	5.26112
"ENSMUSG00000028217"	4.27944	4.56628	5.50199	5.57337
"ENSMUSG00000028218"	6.117485	5.881435	6.520625	6.560945
"ENSMUSG00000028221"	9.02418	8.84527	9.39645	9.48211
"ENSMUSG00000028222"	3.77965	3.64380333333333	3.57359666666667	3.65087666666667
"ENSMUSG00000028223"	11.717125	11.82314	9.295365	9.168235
"ENSMUSG00000028224"	8.13649	8.32339	7.73066	7.93186
"ENSMUSG00000028226"	3.9827575	4.1410225	4.09876	4.001255
"ENSMUSG00000028228"	7.27326	7.229255	7.6863475	7.71413
"ENSMUSG00000028229"	7.440985	7.746995	6.375595	6.401865
"ENSMUSG00000028232"	7.60032	7.69925	8.07677	8.10516
"ENSMUSG00000028233"	7.179515	7.23101	7.155555	7.1821225
"ENSMUSG00000028234"	8.3365675	8.2943725	8.847695	9.0640625
"ENSMUSG00000028236"	3.84671	3.6647	3.80185	3.62524
"ENSMUSG00000028238"	5.272225	4.61757	7.77649	8.17186
"ENSMUSG00000028240"	4.296	4.30863	4.28852	4.27224
"ENSMUSG00000028243"	4.49374	4.767755	5.370825	5.45629
"ENSMUSG00000028245"	7.08544	7.02796	6.80706	7.16142
"ENSMUSG00000028246"	4.032695	4.207805	4.022835	3.982515
"ENSMUSG00000028247"	8.149765	8.21141	6.837805	6.91451
"ENSMUSG00000028248"	8.27067	8.17940285714286	8.82233	9.15704285714286
"ENSMUSG00000028249"	8.10655666666667	7.97508666666667	8.39985	8.3082
"ENSMUSG00000028251"	8.08429	8.07014	6.05627	5.95392
"ENSMUSG00000028252"	5.31920666666667	5.45033	5.31269333333333	5.42589
"ENSMUSG00000028255"	4.135245	4.157995	3.815475	3.84056
"ENSMUSG00000028256"	6.51974	6.27942	6.362435	6.54222
"ENSMUSG00000028259"	4.87212	5.19661	4.83786	4.94924
"ENSMUSG00000028261"	9.29486	9.509145	7.57441	7.663465
"ENSMUSG00000028262"	3.48093666666667	3.58959	6.50150333333333	5.85173
"ENSMUSG00000028264"	6.36331	5.71597	4.45384	4.57421
"ENSMUSG00000028266"	9.11618	8.88108	9.33523	9.02572
"ENSMUSG00000028268"	7.90141	7.52154	7.59545	7.30441
"ENSMUSG00000028270"	9.254145	8.91378	8.840165	8.334525
"ENSMUSG00000028271"	6.425825	6.591985	6.750795	6.693545
"ENSMUSG00000028273"	7.80166714285714	7.90768428571429	6.66231857142857	6.53575714285714
"ENSMUSG00000028274"	6.66552	6.65472	6.30726	6.311595
"ENSMUSG00000028277"	8.262215	8.28422	8.745365	8.66357
"ENSMUSG00000028278"	6.53592	6.95954	5.23229333333333	5.62011333333333
"ENSMUSG00000028280"	4.55861	4.85274	4.50928	5.38052
"ENSMUSG00000028282"	7.31389	6.77123	7.51058	7.51534
"ENSMUSG00000028284"	6.508038	6.504306	6.248428	6.373624
"ENSMUSG00000028287"	5.31179	5.15874	6.76404	6.75339
"ENSMUSG00000028289"	3.8911825	4.0164825	3.885725	3.7897875
"ENSMUSG00000028291"	10.2441	10.07808	10.23192	10.14071
"ENSMUSG00000028292"	9.23717	9.25362	8.93202	8.85803
"ENSMUSG00000028293"	8.011875	7.72848	8.295455	8.438025
"ENSMUSG00000028294"	5.02955	5.02074	5.23434	5.98999
"ENSMUSG00000028295"	9.47292	9.59134	8.97466	8.89256
"ENSMUSG00000028298"	4.40714	4.42267	4.32584	4.19004
"ENSMUSG00000028300"	9.17178	8.87944	9.14318	9.04591
"ENSMUSG00000028307"	5.51816	5.52593	7.10776	7.82529
"ENSMUSG00000028309"	6.21786	6.23129	6.59326666666667	6.52704666666667
"ENSMUSG00000028310"	4.2963	3.99404	3.94112	3.73594
"ENSMUSG00000028312"	4.6084425	4.55607	5.381935	5.0709375
"ENSMUSG00000028314"	3.77754	3.77551	3.26161	3.51977
"ENSMUSG00000028318"	5.392705	5.413655	5.66652	5.39152
"ENSMUSG00000028322"	7.29815	7.24701	7.78002	7.91978
"ENSMUSG00000028327"	3.87245	3.89999	4.28482	4.21258
"ENSMUSG00000028328"	9.50045	10.22627	7.85091	8.00228
"ENSMUSG00000028329"	6.15482	6.04899	6.82093	7.07975
"ENSMUSG00000028330"	9.12235	9.19402	9.42209	9.23283
"ENSMUSG00000028331"	6.40649	6.34031	6.54384	6.66424
"ENSMUSG00000028332"	3.96513	3.99577	4.40653	3.67055
"ENSMUSG00000028333"	10.17012	10.20864	10.7224	10.53908
"ENSMUSG00000028334"	6.53781	6.623045	9.373265	9.774135
"ENSMUSG00000028337"	5.62004	5.45194	7.85716	8.00086
"ENSMUSG00000028339"	9.0196	8.70085	8.48652	8.79115
"ENSMUSG00000028341"	6.04533	5.78106	5.50590333333333	5.41587666666667
"ENSMUSG00000028343"	8.064485	8.053375	8.5575	8.790085
"ENSMUSG00000028344"	4.64978333333333	4.55065333333333	4.72735666666667	5.02014
"ENSMUSG00000028345"	7.188135	7.239855	8.203345	8.259285
"ENSMUSG00000028347"	7.47564	7.28856	6.62663	6.39853
"ENSMUSG00000028348"	7.83586	8.1249	4.39832	4.20178
"ENSMUSG00000028351"	4.2247	3.94103	4.02422	3.8186
"ENSMUSG00000028354"	3.95870666666667	4.00227666666667	3.80837666666667	4.10873
"ENSMUSG00000028356"	4.42671	4.56637	4.16447	4.01681
"ENSMUSG00000028357"	4.783495	4.866005	4.675575	4.570795
"ENSMUSG00000028358"	5.286675	5.5141825	5.7498875	5.8817775
"ENSMUSG00000028362"	4.90648	4.92689	5.00395	4.57423
"ENSMUSG00000028364"	6.25214	5.86863	6.76278	6.04215
"ENSMUSG00000028367"	12.03148	11.88342	12.41178	12.44803
"ENSMUSG00000028369"	9.10425	8.94024	8.35973	8.35291
"ENSMUSG00000028370"	4.489145	4.62166	4.736285	4.640335
"ENSMUSG00000028373"	4.03676	4.68252	4.14492	4.25608
"ENSMUSG00000028378"	7.32091	7.34333	7.67419	7.81694
"ENSMUSG00000028381"	6.40334	6.02393	6.65368	6.34936
"ENSMUSG00000028382"	6.71962666666667	6.31226666666667	7.55317	7.65126333333333
"ENSMUSG00000028383"	10.40794	10.57086	9.339405	9.049305
"ENSMUSG00000028385"	6.66332	6.37881	7.03678	7.14433
"ENSMUSG00000028386"	4.649355	4.531785	6.02671	5.914605
"ENSMUSG00000028389"	4.439255	4.455545	4.9221	5.11505
"ENSMUSG00000028391"	4.59393	4.413535	4.78667	5.044195
"ENSMUSG00000028392"	5.03678	6.07694	8.51769	8.48733
"ENSMUSG00000028393"	9.86029	9.88051	10.69357	10.77935
"ENSMUSG00000028394"	8.10311	8.12965	8.433115	8.488395
"ENSMUSG00000028396"	7.019825	7.964545	4.19772	4.06833
"ENSMUSG00000028397"	6.93815	6.94515	7.08129	7.1738
"ENSMUSG00000028398"	10.03348	10.08806	9.99679	9.75706
"ENSMUSG00000028399"	6.35919	6.48638142857143	5.52824428571429	5.56125142857143
"ENSMUSG00000028402"	7.16442	7.28432	6.62035333333333	6.47338
"ENSMUSG00000028403"	6.479295	6.45177	7.36151	7.24534
"ENSMUSG00000028405"	10.98563	10.99528	10.37536	10.392335
"ENSMUSG00000028407"	6.40882	6.41078	6.546895	6.521825
"ENSMUSG00000028409"	7.75171666666667	7.76714666666667	7.79252666666667	7.84443
"ENSMUSG00000028410"	10.1941533333333	10.0248166666667	10.2391	10.20219
"ENSMUSG00000028411"	7.16781	7.10761	7.05315	7.04898
"ENSMUSG00000028412"	9.05649	8.976755	8.941585	8.957725
"ENSMUSG00000028413"	9.20433	9.25716	10.28979	9.88841
"ENSMUSG00000028414"	6.5954675	7.07353	6.205715	6.2564175
"ENSMUSG00000028415"	5.36064	5.59811	5.42276	5.58481
"ENSMUSG00000028416"	11.15839	11.28936	10.53285	10.57283
"ENSMUSG00000028417"	4.385805	4.31688	4.00431	4.014185
"ENSMUSG00000028419"	10.68432	10.66861	11.3928	11.44733
"ENSMUSG00000028420"	8.85932666666667	9.36257666666667	7.32486	7.34434333333333
"ENSMUSG00000028423"	6.561585	6.5288425	6.85074	6.9497525
"ENSMUSG00000028426"	6.9578575	6.87486	6.988235	7.17179
"ENSMUSG00000028427"	9.11515	9.056155	6.303445	6.466605
"ENSMUSG00000028430"	8.19737	8.174335	7.78869	7.956165
