"sWAT_M06(r1)"	"sWAT_M06(r2)"	"sWAT_M06(r3)"	"sWAT_M06(r4)"	"BAT_M06(r1)"	"BAT_M06(r2)"	"BAT_M06(r3)"	"BAT_M06(r4)"
"ENSMUSG00000053297"	4.80633666666667	4.98735666666667	5.10689333333333	4.90885666666667	5.35907333333333	5.00056666666667	5.58602666666667	5.32442666666667
"ENSMUSG00000053303"	3.47996	3.510635	3.791745	3.633	4.21774	3.870635	3.73569	3.77884
"ENSMUSG00000053310"	4.63218	4.55182	4.95478	5.08299	4.78819	4.55201	4.49639	4.79826
"ENSMUSG00000053317"	11.65585	11.5153	11.93661	11.79235	10.52734	10.66038	10.68313	10.8064
"ENSMUSG00000053318"	6.84795	6.43628	6.03559	6.74415	4.88566	5.23477	5.55361	6.19998
"ENSMUSG00000053329"	9.14757	9.37003	9.71278	9.03006	11.3932	11.26922	11.0861	10.90586
"ENSMUSG00000053332"	9.198835	8.86149	9.190515	9.4134625	6.3519025	6.880655	6.99703	7.2296325
"ENSMUSG00000053333"	4.59809	4.53656333333333	4.35411333333333	4.75793333333333	4.63026	4.65913	4.50048666666667	4.66134333333333
"ENSMUSG00000053334"	6.37627	6.04938	6.61814	5.92587	5.84393	5.88212	6.472	5.88038
"ENSMUSG00000053347"	5.879135	5.33309	6.316435	5.29064	5.671755	5.808975	5.6474	5.55161
"ENSMUSG00000053353"	4.9136	5.55386	5.88593	5.14629	6.51819	6.79139	6.72355	6.18057
"ENSMUSG00000053358"	4.05063	4.34939	4.36507	4.17174	4.76085	4.82646	4.69001	4.40091
"ENSMUSG00000053367"	4.29369	4.61301	4.57635	4.43875	4.55948	4.40642	4.33438	4.5829
"ENSMUSG00000053368"	2.83879	2.9734	3.41235	3.02607	3.37431	3.180315	3.075465	3.038175
"ENSMUSG00000053375"	3.90804	3.97748	3.79704	4.17373	4.47496	4.63643	4.5341	4.83073
"ENSMUSG00000053390"	6.12983	6.01344	6.77078	6.16725	5.19628	4.97349	5.3742	5.63949
"ENSMUSG00000053395"	3.781745	4.08273	4.06993	3.967135	4.35946	4.134215	4.19112	4.00826
"ENSMUSG00000053398"	7.302266	9.112564	8.821462	9.057444	6.700998	6.617552	7.95742	7.635962
"ENSMUSG00000053399"	2.99756	2.878585	2.84087	2.86716	3.37093	2.96794	3.08542	3.05452
"ENSMUSG00000053411"	5.695005	5.515995	5.240845	5.50171	5.297975	5.07556	5.409495	5.63464
"ENSMUSG00000053414"	3.9768	4.79687	5.05778	4.38656	4.17568	4.0633	4.19463	4.25194
"ENSMUSG00000053420"	4.90947	4.97339	4.82861	5.20568	4.98995	5.03346	4.87837	5.06042
"ENSMUSG00000053436"	5.546875	5.5802375	5.687485	5.779715	5.83293	5.786315	5.8438475	5.9774025
"ENSMUSG00000053453"	9.98885	9.7482	10.60043	9.73614	10.27173	10.43002	10.35806	10.24969
"ENSMUSG00000053460"	4.532995	4.84456	4.062655	4.57483	5.035585	4.894735	4.9065	4.98121
"ENSMUSG00000053461"	3.27512	3.51724	3.32036	3.45677	3.32688	3.45389	3.44959	3.57813
"ENSMUSG00000053465"	3.80282	3.97741	4.00161	4.01721	4.24596	4.08759	4.26779	4.05773
"ENSMUSG00000053469"	4.52931	4.09891	4.58421	4.31452	4.33868	3.85163	4.15626	3.82032
"ENSMUSG00000053470"	9.23879	9.07474	9.52296	8.87926	7.17173	7.74592	8.45639	8.26085
"ENSMUSG00000053475"	5.67607	6.28291	7.13775	6.62349	4.40326	5.17713	5.08298	9.64092
"ENSMUSG00000053477"	7.7757375	7.8560625	7.51614625	7.85828875	7.48080375	7.40443375	7.66398375	7.49635375
"ENSMUSG00000053483"	7.32983	7.03936	6.61723	7.15517	6.70312	6.81709	6.84636	7.17753
"ENSMUSG00000053490"	3.781295	3.77319	3.92187	3.92088	4.26829	4.20779	4.057755	4.172365
"ENSMUSG00000053510"	7.92403	7.884485	8.367815	7.678725	7.10691	7.635085	7.100775	7.59844
"ENSMUSG00000053519"	3.533	3.58312	3.50352	3.35757	3.58267	3.483095	3.484435	3.56255
"ENSMUSG00000053522"	4.1237	4.21378	4.55796	4.52841	4.67076	4.37959	4.52463	4.74511
"ENSMUSG00000053536"	10.21079	9.62934	10.36111	9.70972	8.75273	9.17715	8.98084	9.26768
"ENSMUSG00000053550"	4.87174	5.00688	5.16925	5.01827	5.48792	5.40856	5.26926	5.35234
"ENSMUSG00000053552"	3.68497	3.40623	3.87386	3.78071	3.8951	4.04907	3.67897	4.17025
"ENSMUSG00000053553"	6.092	6.13729	5.06872	6.27579	6.13646	6.16219	6.29142	6.58174
"ENSMUSG00000053559"	7.71948	7.54476	6.57507	7.80748	8.43504	8.15352	7.99989	8.41054
"ENSMUSG00000053560"	8.00066	7.66764	5.32615	8.08783	7.15903	7.35334	7.30313	7.09003
"ENSMUSG00000053565"	10.56814	10.77092	8.54357	11.29304	10.35789	10.36266	10.29037	10.76937
"ENSMUSG00000053574"	5.66857	5.79065	6.17551	5.62567	6.39329	6.05928	5.87762	6.129175
"ENSMUSG00000053580"	7.10018	6.573955	7.153935	6.383005	5.49688	5.565555	5.57811	6.64424
"ENSMUSG00000053581"	7.58702	7.41508	6.73582333333333	7.15447	7.95194333333333	8.77619	8.33616333333333	7.05414333333333
"ENSMUSG00000053600"	7.78802	7.13335	8.0545	7.29341	4.69273	4.74135	5.17791	5.6841
"ENSMUSG00000053603"	2.67671	2.58033	2.87208	2.69861	3.15396	2.9875	2.85984	2.79787
"ENSMUSG00000053604"	8.82972	9.00913	9.13737	9.22141	9.40676	9.41574	8.86874	8.5285
"ENSMUSG00000053617"	7.60793	8.105915	7.43908	7.82856	8.37165	8.241875	8.07512	7.99272
"ENSMUSG00000053624"	2.67671	2.56257	2.79408	2.74456	2.95255	2.63965	2.69926	2.79743
"ENSMUSG00000053626"	2.83594	2.69153	2.5403	2.4547	2.37889	2.72782	2.429	3.30268
"ENSMUSG00000053641"	7.88554	7.32341	8.79894	7.48413	6.61915	7.05606	6.79541	6.71417
"ENSMUSG00000053644"	4.72004333333333	4.98129666666667	4.82517333333333	4.83601666666667	5.19097666666667	5.13003666666667	5.07461666666667	5.23121666666667
"ENSMUSG00000053646"	5.229405	5.203185	4.84473	5.15567	5.034835	4.99052	4.87763	4.834045
"ENSMUSG00000053647"	4.14692	4.56184	4.325065	4.193425	4.743865	4.622885	4.390855	4.29252
"ENSMUSG00000053654"	5.560885	5.86546	6.092075	5.912125	6.316915	6.2086	6.220455	6.196125
"ENSMUSG00000053656"	7.5684	7.04793	7.76686	7.22695	6.75034	7.3365	7.01216	6.54281
"ENSMUSG00000053675"	4.61084	4.27252	4.56639	4.70532	4.99562	5.26815	5.30921	4.99946
"ENSMUSG00000053684"	5.38204	4.71888	6.55548	5.13649	4.42923	4.28315	5.02484	5.23475
"ENSMUSG00000053693"	5.84547	6.0414	6.04723	6.02979	6.1837	5.99484	6.14922	6.32166
"ENSMUSG00000053702"	4.24408	3.74013666666667	4.5239	3.77719	3.61127333333333	3.54666	3.54791666666667	3.60020333333333
"ENSMUSG00000053716"	5.99068333333333	6.24669333333333	5.69869	6.33936666666667	6.69115666666667	6.64392333333333	6.16274333333333	6.25918333333333
"ENSMUSG00000053719"	3.820815	3.742065	3.80113	3.74792	3.91029	3.82773	3.923655	4.104925
"ENSMUSG00000053729"	1.91661	2.14482	2.23861	2.04901	2.32673	1.95642	2.26275	2.04058
"ENSMUSG00000053730"	6.99299	6.53013	6.04382	6.9583	6.74752	6.93317	6.80644	6.38337
"ENSMUSG00000053740"	8.75234	8.4236	7.89635	8.65296	8.69892	8.80238	8.44057	8.73177
"ENSMUSG00000053746"	6.11485	6.14569	5.50692	6.07575	5.85232	5.9419	6.0237	6.02683
"ENSMUSG00000053747"	4.81754	5.09948	4.98331	5.08098	5.59168	4.98566	4.88402	5.23357
"ENSMUSG00000053754"	5.392676	5.394998	5.639354	5.5641	4.923532	4.895372	5.082402	4.745832
"ENSMUSG00000053765"	5.19414	5.32153	5.42222	5.40628	5.55405	5.38286	5.18288	5.47003
"ENSMUSG00000053768"	8.32929	8.16698	8.090825	8.07897	9.53726	9.619235	9.679225	9.3276
"ENSMUSG00000053769"	5.34404	5.48231	4.9647	5.53985	6.0919	5.67463	5.93507	5.65091
"ENSMUSG00000053774"	5.60013	5.365375	6.24621	5.13802	4.999765	5.096825	5.645475	5.41787
"ENSMUSG00000053783"	3.22158	3.35486	3.34352	3.30923	3.38866	3.25118	3.07908	3.47039
"ENSMUSG00000053797"	3.59976	3.62282	3.61668	3.67482	3.67923	3.61897	3.50316	4.00869
"ENSMUSG00000053799"	7.43895	7.19732	7.477605	7.39676	7.51816	7.65615	7.587085	7.531345
"ENSMUSG00000053801"	6.99474	6.61357333333333	6.93398	6.89930333333333	6.89752	6.65721666666667	6.55587333333333	6.87105
"ENSMUSG00000053819"	6.082995	5.77411	6.66978666666667	6.00144666666667	5.211005	5.237895	5.36911166666667	5.476275
"ENSMUSG00000053825"	2.32917	2.62356	2.60009	2.39773	2.21616	2.31516	2.46933	2.48879
"ENSMUSG00000053830"	6.269745	6.038375	6.652645	6.01428	5.09753	5.275935	5.409245	5.46477
"ENSMUSG00000053835"	5.81211	7.09581	6.05632	7.16898	5.81268	5.79034	6.78526	6.4477
"ENSMUSG00000053838"	7.74795	8.04553	6.21092	8.24998	8.23158	8.1196	8.23493	8.42373
"ENSMUSG00000053841"	6.59406	6.43666	6.25376	6.64901666666667	5.99427	5.99981	6.06205333333333	5.94897
"ENSMUSG00000053846"	4.40735	4.56018	4.69951	5.35692333333333	4.09731333333333	4.38077	4.27566666666667	4.19353666666667
"ENSMUSG00000053856"	4.0025	3.89421	3.89421	3.735	4.0421	3.89421	3.89276	3.7375
"ENSMUSG00000053862"	5.29124	5.63592	5.5878	5.54525	5.78273	5.75546	5.5368	5.69702
"ENSMUSG00000053863"	4.78734	4.88163	4.68437	4.79585	5.23956	5.03774	4.93392	4.96562
"ENSMUSG00000053868"	4.66565	4.50935	5.1713	4.69082	5.59343	5.47692	4.91886	5.08804
"ENSMUSG00000053870"	8.30083	7.92248	8.62004	7.2891	7.07533	7.60898	7.79523	7.79464
"ENSMUSG00000053873"	5.15255	5.35695	5.78639	5.20364	5.77799	5.59391	5.66651	5.64569
"ENSMUSG00000053877"	5.27321	5.37994333333333	5.6628	5.42023333333333	5.28543	5.29161333333333	5.21582333333333	4.98090666666667
"ENSMUSG00000053886"	6.4439	5.70888	7.19709	5.99631	6.77722	6.87925	6.64067	7.43803
"ENSMUSG00000053897"	5.085285	4.72732	5.651215	4.56587	5.350845	5.02845	5.336095	5.35139
"ENSMUSG00000053898"	11.11088	11.46035	11.30442	10.79404	13.45783	13.32585	13.16695	13.00656
"ENSMUSG00000053907"	9.76	9.73580428571429	9.70931714285714	9.78769571428571	9.50364	9.91229142857143	9.60488571428571	9.44433428571429
"ENSMUSG00000053914"	3.26859	3.78804	3.4559	3.36398	3.50083	3.31218	3.4008	3.39501
"ENSMUSG00000053916"	8.08217	8.03121	8.74758	8.26248	6.84201	7.03861	7.27437	7.58589
"ENSMUSG00000053929"	5.844625	6.04968333333333	5.46000666666667	6.049205	6.80671666666667	6.793675	6.684645	6.58394
"ENSMUSG00000053930"	2.55718	2.65503333333333	2.85215666666667	2.53627	2.92161	2.75641	2.63545666666667	2.67869333333333
"ENSMUSG00000053931"	8.82953	9.198674	9.349236	9.046124	7.901128	8.493776	8.671958	8.754068
"ENSMUSG00000053950"	7.061555	6.812335	6.855455	6.79603	5.93791	6.042915	6.57813	6.603275
"ENSMUSG00000053961"	2.85102	2.99839	2.67491	2.62021	3.46135	3.05907	2.86667	3.08792
"ENSMUSG00000053963"	4.99467	4.53149	5.8728	4.50686	4.70701	4.99209	4.63029	4.62455
"ENSMUSG00000053965"	4.45612	4.23358	5.604475	3.913005	4.5705	4.69658	4.280715	4.755705
"ENSMUSG00000053977"	8.98201333333333	8.22693666666667	7.29663	8.76838666666667	4.77491	5.38593666666667	5.24035333333333	5.83966
"ENSMUSG00000053980"	2.58544	2.75763	3.1503	2.76102	3.21935	2.95511	2.81192	2.69961
"ENSMUSG00000053985"	5.70844	4.47679	5.18946	4.4735	3.88532	4.37629	4.80356	4.82853
"ENSMUSG00000054000"	6.89602	6.4235	7.15661	6.42442	7.4586	7.44631	7.10276	6.95098
"ENSMUSG00000054003"	4.96859	4.65193	4.83928	4.89017	4.65673	4.8344	4.82979	4.89889
"ENSMUSG00000054008"	6.24187666666667	6.24821333333333	5.71029333333333	6.30241	6.67439	6.60147	6.70283666666667	6.26208
"ENSMUSG00000054013"	4.11247	4.46972	4.63583	4.20333	5.13932	4.94233	4.82412	4.94363
"ENSMUSG00000054021"	6.276395	6.378165	6.75152	6.06824	8.07809	8.41072	7.99035	7.46706
"ENSMUSG00000054027"	7.20744	7.168145	7.43669	7.229285	7.339905	7.62927	7.593335	6.944365
"ENSMUSG00000054034"	4.1059	4.32028	4.55487	4.38789	4.95283	4.89187	4.65247	4.75539
"ENSMUSG00000054046"	3.74584	3.96005	3.87632	3.89607	4.60073	4.37927	4.27441	4.30054
"ENSMUSG00000054057"	4.62515	4.68447	4.86054	3.84523	4.72515	5.60462	5.97463	6.31192
"ENSMUSG00000054065"	5.14708	5.26935	4.61121	5.44333	4.342815	4.3017	4.27794	4.432725
"ENSMUSG00000054072"	11.448945	12.05314	11.88772	12.02845	11.86975	11.224415	12.56076	12.273615
"ENSMUSG00000054074"	3.24792	3.42511	3.16849	3.07196	3.16849	3.12863	3.26953	3.05976
"ENSMUSG00000054079"	9.30395	8.73897	9.51511	9.00229	8.37938	8.24644	8.64354	8.76557
"ENSMUSG00000054083"	5.29541	5.47976	5.57189	5.3301	6.3343	5.85553	5.86354	5.66849
"ENSMUSG00000054087"	2.3717	2.41293	2.10126	2.20076	2.50791	2.55375	2.42439	2.48944
"ENSMUSG00000054091"	10.51511	9.99511	10.6539	10.60814	9.7569	10.11972	10.08492	10.86272
"ENSMUSG00000054099"	7.5894	7.34628	7.88116	7.04951	7.16339	7.37538	7.22524	7.12854
"ENSMUSG00000054102"	3.69016	3.30989	4.02717	3.93396	3.89591	3.69016	3.75992	3.62579
"ENSMUSG00000054106"	2.67671	2.8246	2.80179	2.74632	2.62494	2.62494	2.94579	2.87964
"ENSMUSG00000054115"	6.079975	5.560255	5.99621	5.74628333333333	4.11509333333333	4.14443666666667	4.12609666666667	4.65865333333333
"ENSMUSG00000054116"	5.14718	4.51562	5.56326	4.84582	5.30399	5.39634	5.17695	5.22224
"ENSMUSG00000054117"	4.14943	4.16685	4.13532	3.78683	4.29723	3.99811	4.0669	4.23114
"ENSMUSG00000054134"	3.11771	3.34832	3.73694	2.90379	3.3028	3.27625	3.21012	3.11771
"ENSMUSG00000054136"	5.40416	5.4038	5.95123	5.42803	5.79048	5.64032	5.62069	5.59001
"ENSMUSG00000054146"	4.45461	4.17771	4.34581	4.54125	5.05774	5.00439	4.89314	4.90916
"ENSMUSG00000054150"	5.44665	5.13045	4.66798	5.19622	5.81311	5.65691	5.57536	5.19209
"ENSMUSG00000054160"	5.04293	5.08092	5.27262	4.93925	5.32837	5.15809	5.14984	4.99732
"ENSMUSG00000054161"	6.97280333333333	6.54280333333333	6.38739	6.94886333333333	6.32902333333333	6.25451666666667	6.23591	6.37826
"ENSMUSG00000054162"	1.97522	2.17444	2.36942	2.17464	2.00196	1.92192	2.0622	1.86412
"ENSMUSG00000054169"	3.21797666666667	3.15422666666667	3.21508666666667	4.07503	3.87274	3.38893333333333	3.20435666666667	3.72821
"ENSMUSG00000054181"	4.90628	4.73395	5.7237	4.15069	5.66241	5.52793	5.65466	6.52712
"ENSMUSG00000054191"	4.92314	4.79837	5.61947	5.6107	6.19463	6.03634	5.53483	6.00519
"ENSMUSG00000054196"	4.49467	5.08844	4.33244	4.76433	4.22036	3.95197	3.94136	6.3781
"ENSMUSG00000054199"	6.80512666666667	6.85873333333333	5.78383333333333	7.07041	6.38887	6.57119333333333	6.51756	6.3324
"ENSMUSG00000054200"	6.39464	6.34161	6.1685	5.62527	9.26834	8.64045	10.16421	7.53082
"ENSMUSG00000054203"	9.71516	9.640625	10.252105	9.266445	6.16767	9.06325	8.94708	9.037345
"ENSMUSG00000054206"	7.40844	6.10916	6.94367	6.57494	5.53631	5.20018	5.2179	5.60098
"ENSMUSG00000054215"	5.90153	6.28769	6.58405	6.43593	6.46798	6.26618	6.22441	6.45053
"ENSMUSG00000054226"	6.44073666666667	6.04109	5.96126	6.07224666666667	6.08545666666667	6.13759333333333	6.33146333333333	6.18329333333333
"ENSMUSG00000054237"	6.826715	6.53776	5.97637	6.379265	6.93709	6.76545	7.02442	7.000005
"ENSMUSG00000054247"	3.78392	3.70494	3.79721	3.51908	4.5039	4.44773	4.20568	3.96525
"ENSMUSG00000054252"	4.96815	5.170965	4.88077	4.816755	5.25028	5.534045	5.22347	5.04279
"ENSMUSG00000054256"	3.51550333333333	3.61948333333333	3.91418333333333	3.5794	3.96639333333333	3.78047333333333	3.69134666666667	3.64257333333333
"ENSMUSG00000054258"	3.12969	2.68854	3.32417	2.81626	3.327	3.22676	3.05326	2.86545
"ENSMUSG00000054263"	6.78149	6.77903333333333	6.81785	6.78752333333333	6.98885333333333	7.05512666666667	6.93852	7.27656333333333
"ENSMUSG00000054272"	3.73177	3.07769	4.45717	3.49831	4.13863	3.58596	3.8143	3.58596
"ENSMUSG00000054277"	8.03281	7.80944	7.94623	7.4432	6.98163	6.75722	7.5825	7.19327
"ENSMUSG00000054280"	7.075635	6.72064	7.001135	6.8247	5.842065	5.89843	6.07875	5.947725
"ENSMUSG00000054293"	5.96216	5.78694	6.20263	5.94824	4.02542	4.5188	4.22033	4.828
"ENSMUSG00000054302"	8.43987	8.31665	8.4415	8.30386	8.31298	8.0899	8.41611	8.27218
"ENSMUSG00000054309"	9.63999	9.377635	9.396035	9.484995	8.396835	8.76781	8.81748	8.95736
"ENSMUSG00000054310"	2.25769	2.14411	2.11723	2.38256	2.6438	2.43348	2.39502	2.22928
"ENSMUSG00000054312"	9.35755	9.2911	9.03951	9.38847	10.23668	10.234	10.02131	10.10322
"ENSMUSG00000054320"	4.16003	4.09891	4.08378	4.09824	4.44374	4.43704	4.14213	4.30793
"ENSMUSG00000054321"	5.73226666666667	5.65612666666667	6.17369	5.63966	5.87472666666667	5.63811	5.80921666666667	5.44530333333333
"ENSMUSG00000054325"	5.452405	5.76714	5.73987	5.708795	6.19738	5.87162	5.82888	5.9804
"ENSMUSG00000054342"	8.03963	7.742125	6.75416	8.40903	5.326875	5.27978	5.328395	5.79645
"ENSMUSG00000054351"	4.65195	4.56984	4.52809	4.69528	4.78865	4.6635	4.52983	4.74582
"ENSMUSG00000054364"	8.35398	8.26485	8.70408	8.03787	9.51515	10.12204	9.95369	9.18157
"ENSMUSG00000054379"	2.32951	2.56257	2.12007	1.95464	2.24979	2.04241	2.17629	1.9169
"ENSMUSG00000054381"	7.39551	7.27208	6.40471	7.09442	6.76784	6.478	6.75991	7.00316
"ENSMUSG00000054383"	3.03601	2.97544	3.30128	2.87585	3.23253	3.25827	3.06638	3.01317
"ENSMUSG00000054385"	5.74529285714286	6.68262428571429	6.41032857142857	7.06477285714286	6.89628571428571	7.53285714285714	6.73179571428571	6.91546428571429
"ENSMUSG00000054387"	6.75038	6.77886666666667	6.30013	6.51991666666667	5.70803666666667	5.66382	5.57800333333333	5.71804
"ENSMUSG00000054391"	3.99732	3.83573	4.0519	3.44799	4.10056	3.644	3.71011	3.79405
"ENSMUSG00000054400"	7.6848375	7.3754375	8.20681	8.01444	5.3409275	5.7387625	5.8932275	6.8989925
"ENSMUSG00000054404"	4.99269	5.94252	5.05258	6.083255	6.33611	6.181205	6.70061	5.93554
"ENSMUSG00000054405"	9.8953	9.93818	9.166955	10.12268	8.810855	9.01855	9.174495	9.62478
"ENSMUSG00000054408"	9.93538	9.80717	9.81654	9.86356	7.64355	8.09954	8.37022	8.69526
"ENSMUSG00000054412"	3.88532	3.96846	4.22449	3.90314	4.24302	4.22783	4.25802	4.04491
"ENSMUSG00000054414"	7.8898	7.61467	8.034515	7.747385	6.699555	6.782715	7.158525	6.966655
"ENSMUSG00000054417"	2.60079	2.38258	2.48184	2.32414	2.18594	2.37412	2.73994	2.44708
"ENSMUSG00000054418"	2.95333	2.99227	3.17835	3.01668	3.03354	2.92631	2.8573	3.00913
"ENSMUSG00000054422"	4.426295	4.462665	4.70123	5.214745	2.640585	2.48404	2.49614	2.556575
"ENSMUSG00000054423"	2.55143	2.8532	2.62884	2.55143	2.55143	2.42627	2.26408	2.679
"ENSMUSG00000054426"	7.903515	8.0892825	7.42547	7.86277	8.2537525	8.4975475	8.4597825	8.0386775
"ENSMUSG00000054428"	7.43644	7.37495	7.945985	7.516945	6.58899	6.769135	6.79495	7.16563
"ENSMUSG00000054434"	7.12198	7.43153	6.94096	6.957535	8.09127	8.29264	8.111945	7.51258
"ENSMUSG00000054435"	11.50546	11.143625	10.33776	11.476005	8.841255	9.892635	9.61503	9.360685
"ENSMUSG00000054446"	3.85728	4.01943	4.1939	3.81307	5.05627	4.66849	4.53938	4.61323
"ENSMUSG00000054452"	6.75954	7.17022	5.46356	7.55871	7.94309	7.87825	7.6831	7.55255
"ENSMUSG00000054455"	6.8251475	6.8544375	6.65257	6.7192825	6.8697525	7.1520825	7.078225	6.91254
"ENSMUSG00000054457"	4.13594	4.19946	4.22673	4.18859	4.84623	4.42333	4.29843	4.35836
"ENSMUSG00000054459"	3.508505	3.183155	3.36861	3.248305	3.168515	3.284985	3.20562	3.31809
"ENSMUSG00000054469"	8.11227	8.10511	7.6319	7.64409	8.82558	9.44089	8.80386	7.43961
"ENSMUSG00000054474"	5.09681	6.01375	5.3125	5.42155	5.55181	5.63218	5.33112	5.53183
"ENSMUSG00000054477"	3.73177	3.81844	4.40299	3.55511	4.22827	4.50886	4.19316	4.4903
"ENSMUSG00000054484"	7.46452	7.50578	6.67686	7.42747	6.87427	6.73863	7.04137	7.06022
"ENSMUSG00000054488"	5.29442	5.58794	6.12139	5.44687	5.9657	6.0316	5.76434	5.73855
"ENSMUSG00000054493"	3.54063	3.62282	4.08844	3.23877	3.90707	3.82393	3.69161	3.7427
"ENSMUSG00000054499"	6.96927	6.69642	6.40012	6.66536	7.2637	7.18458	7.26019	6.43512
"ENSMUSG00000054509"	8.132015	7.51214	7.64147	7.628245	6.92106	7.030135	7.04128	6.81215
"ENSMUSG00000054517"	6.62695	5.97412	7.24599	6.34988	6.13188	6.04233	6.00818	5.86504
"ENSMUSG00000054519"	4.51168	4.57543	5.12026	4.23545	3.96191	3.77594	4.22259	4.5471
"ENSMUSG00000054520"	6.81907	7.26365	5.76738	7.94703	5.10117	5.26916	5.39204	6.04594
"ENSMUSG00000054537"	2.48677	2.10326	2.67786	2.4908	2.74456	2.44241	2.52498	2.43032
"ENSMUSG00000054545"	9.29743	10.1365466666667	9.37455666666667	9.73377666666667	9.859	10.4572266666667	10.54619	10.0389566666667
"ENSMUSG00000054555"	5.00911	5.07198	4.86736	4.73845666666667	6.27662666666667	6.35933333333333	6.04048333333333	5.34539
"ENSMUSG00000054556"	2.409	2.8172	2.78831	2.37935	2.56062	2.60407	2.46015	2.66804
"ENSMUSG00000054568"	2.60143	2.8246	2.75895	2.53029	3.00266	2.77564	2.51552	2.92862
"ENSMUSG00000054580"	4.42552	4.805555	5.03693	4.647095	4.855055	4.614545	4.576355	4.542365
"ENSMUSG00000054582"	5.37113	5.10353	5.58141	4.94985	5.10105	5.0825	4.86257	5.31972
"ENSMUSG00000054594"	4.015205	4.29673	4.417675	4.27689	4.62187	4.37657	4.466315	4.46265
"ENSMUSG00000054604"	9.211	9.00107	9.070285	8.93753	9.137355	9.01581	9.150925	8.669565
"ENSMUSG00000054611"	6.155182	6.007546	5.677516	6.079426	5.654474	5.783684	5.779516	5.510196
"ENSMUSG00000054612"	6.38557	6.38099	6.49064	6.16142	7.41557	7.39449	7.36989	7.42915
"ENSMUSG00000054619"	8.73623	9.067914	8.484894	8.665474	9.478506	9.311444	9.780934	9.95834
"ENSMUSG00000054622"	5.21691	5.46739	5.44036	5.11632	6.04802	5.70791	5.76222	5.5559
"ENSMUSG00000054626"	4.07489	4.24627	5.46824	3.69377	3.49195	3.61506	3.97942	3.67229
"ENSMUSG00000054630"	2.35452	2.46907	2.33254	2.12233	2.39281	2.2658	2.078	2.04504
"ENSMUSG00000054640"	3.70656	3.54004	3.78916	3.47315	3.92839	3.65269	3.43265	3.73274
"ENSMUSG00000054641"	4.01787	4.07815	4.15443333333333	3.42376666666667	2.95308666666667	3.14151666666667	3.02782666666667	2.89429333333333
"ENSMUSG00000054648"	6.79503	6.62356	4.99137	6.94975	5.4717	5.79846	5.98904	6.60031
"ENSMUSG00000054662"	3.03198	3.06938	2.48595	3.08837	3.38866	3.32156	3.36113	3.25487
"ENSMUSG00000054667"	3.086225	3.378755	3.42898	3.28649	3.545675	3.459585	3.433435	3.72677
"ENSMUSG00000054672"	6.07747	5.47513	5.47115	6.36284	5.3581	5.32446	4.85669	5.33745
"ENSMUSG00000054675"	6.55951	6.16529	5.07336	6.68527	5.2041	5.69249	5.30763	6.20094
"ENSMUSG00000054676"	7.75998	7.862765	7.419125	7.796685	7.602955	7.614915	7.954565	7.75188
"ENSMUSG00000054679"	2.63313	2.72596	3.07555	2.26448	2.38155	2.28393	2.22417	2.12273
"ENSMUSG00000054690"	7.16379	7.72577	5.38783	7.6938	8.43429	8.29988	8.09137	8.51554
"ENSMUSG00000054693"	7.69744333333333	7.59399666666667	6.66872333333333	7.5048	6.16340666666667	6.53207	6.77643333333333	7.01614666666667
"ENSMUSG00000054702"	8.93624	8.24901	9.43685	8.50124	4.17174	3.67482	4.80357	4.60206
"ENSMUSG00000054708"	5.50519333333333	5.73180666666667	5.74144333333333	5.41790333333333	6.5799	6.54991	6.61352333333333	6.18576333333333
"ENSMUSG00000054715"	6.151935	5.808675	6.174635	5.806965	5.609265	5.94321	5.844485	5.756465
"ENSMUSG00000054716"	5.3012575	5.3682875	5.320095	5.48141	6.026025	5.7780975	5.9571925	5.831365
"ENSMUSG00000054717"	8.77971333333333	8.01711	8.81991	8.46197666666667	5.29020333333333	5.28261	5.78406333333333	6.19599333333333
"ENSMUSG00000054720"	8.226255	7.639765	7.296065	8.14056	6.72943	6.800205	6.9629	7.01187
"ENSMUSG00000054723"	6.70982	6.34412	6.06637	6.33267	6.91794	6.8912	6.84489	6.98748
"ENSMUSG00000054727"	2.20195	2.04419	2.12707	1.81704	2.25689	2.0094	1.98126	2.08944
"ENSMUSG00000054728"	4.60773	4.56996333333333	4.62886	4.29014666666667	4.55504666666667	4.5702	4.77796666666667	5.08109333333333
"ENSMUSG00000054733"	7.37166	7.75034	6.62028	7.39772	9.69075	9.44953	9.19395	8.53955
"ENSMUSG00000054737"	6.33678	6.19474	7.10733	5.89287	3.69852	3.79127	4.56109	4.6696
