"iWAT_M08(r1)"	"iWAT_M08(r2)"	"iWAT_M08(r3)"	"Beige/brite (cold on iWAT)_M08(r1)"	"Beige/brite (cold on iWAT)_M08(r2)"	"Beige/brite (cold on iWAT)_M08(r3)"	"iWAT_M08(r4)"	"iWAT_M08(r5)"	"iWAT_M08(r6)"	"Beige/brite (cold on iWAT)_M08(r4)"	"Beige/brite (cold on iWAT)_M08(r5)"	"Beige/brite (cold on iWAT)_M08(r6)"
"ENSMUSG00000051397"	4.82169	4.86785	4.83979	4.9673	4.97084	4.83857	4.83203	4.75599	4.65836	4.81843	4.84874	4.87273
"ENSMUSG00000051401"	5.96162	5.8523	5.85352	5.76589	5.9806	5.99774	5.95821	5.80582	5.93993	6.12338	6.36811	6.11842
"ENSMUSG00000051403"	8.14824	8.23755	8.17512	8.15353	8.00042	8.03093	8.26416	8.00303	7.92688	8.34801	8.59032	8.45168
"ENSMUSG00000051412"	6.724725	6.778265	6.726205	6.49411	6.775315	6.863165	6.83972	6.87855	7.193965	6.523595	6.24646	6.641475
"ENSMUSG00000051413"	5.90129	5.92645333333333	5.83339666666667	5.90037	5.90669333333333	5.83968	5.84819	6.04730333333333	5.93496333333333	5.82411666666667	5.98102333333333	5.86501666666667
"ENSMUSG00000051427"	6.88967	6.94885	6.95773	7.0418	7.00184	7.27746	7.07661	7.05434	7.07656	7.15777	7.01755	7.47035
"ENSMUSG00000051431"	5.48837	5.44887	5.4745	5.48163	5.41202	5.51073	5.59594	5.49571	5.43451	5.70908	5.61103	5.71058
"ENSMUSG00000051435"	4.9162	5.03423	5.016	5.09084	5.1422	5.15971	5.11596	5.17702	5.02896	5.17222	5.19902	5.34481
"ENSMUSG00000051437"	5.65002	5.69115	5.72755	5.95663	5.74019	5.98886	5.72632	5.78389	5.89684	5.75878	5.93538	5.90603
"ENSMUSG00000051439"	8.34992	8.31896	8.355	7.92691	7.98364	8.09548	8.67893	8.62921	8.51343	8.18628	7.99079	7.72172
"ENSMUSG00000051444"	5.01668	5.05339	4.9657	4.97926	4.83783	4.91214	5.07219	4.98519	5.0193	4.86616	4.97926	4.92861
"ENSMUSG00000051451"	7.6761375	7.63783	7.489985	7.0981875	7.1423525	7.2713525	7.5678875	7.949145	8.14078	6.9943725	7.379245	6.8231775
"ENSMUSG00000051455"	4.32412	4.30408	4.32662	4.33813	4.24369	4.31977	4.31469	4.35343	4.35381	4.37007	4.35562	4.37717
"ENSMUSG00000051456"	5.90784	5.91632	6.13953	6.11858	5.90062	6.25701	6.06607	6.10335	6.16241	6.12432	6.17808	6.33183
"ENSMUSG00000051457"	7.5143	7.421675	7.66028	7.373355	7.24464	7.3853	7.42208	7.54435	7.778895	7.027105	7.21054	7.137785
"ENSMUSG00000051469"	6.20697666666667	6.16309666666667	6.14275	6.21435833333333	6.26199166666667	6.29225666666667	6.13828666666667	6.19844666666667	6.12011666666667	6.23737666666667	6.14293333333333	6.28970333333333
"ENSMUSG00000051483"	8.93364	8.91647	8.85813	9.16928	9.28461	9.35234	9.20811	9.30577	9.11047	9.52053	9.58655	9.37087
"ENSMUSG00000051486"	4.863865	4.841615	4.91982	5.07753	4.938315	4.968895	4.911275	4.86915	4.873965	5.04607	4.94292	4.96198
"ENSMUSG00000051490"	5.16877	5.19769	5.19246	5.19975	5.15666	5.06815	5.21015	5.1402	5.10597	5.24221	5.23286	5.26492
"ENSMUSG00000051495"	7.12339	7.07463	6.816805	6.615035	6.705395	6.601565	7.2333	7.2169475	7.34063	7.13056	7.279355	7.218355
"ENSMUSG00000051497"	5.18412	5.1492	5.182665	5.227925	5.255615	5.23781	5.183735	5.209575	5.159925	5.22031	5.27823	5.22709
"ENSMUSG00000051498"	5.72548	5.68055	5.76914	5.65866	5.69423	5.71158	5.75132	5.59265	5.74775	5.54927	5.69293	5.74769
"ENSMUSG00000051499"	5.14673	5.11646	5.11454	5.27503	5.14827	5.15094	5.10741	5.18911	5.22541	5.41814	5.2922	5.41893
"ENSMUSG00000051502"	5.61179	5.70698	5.54949	5.79594	5.6551	5.67204	5.6435	5.52104	5.37088	5.65323	5.90109	5.97824
"ENSMUSG00000051504"	7.4652	7.26782	7.26155	7.08446	7.1851	6.94384	7.21354	7.02573	7.41546	7.11416	6.91907	7.01903
"ENSMUSG00000051506"	8.68848	8.73845	8.70841	8.08421	8.0045	8.07581	8.37074	8.42791	8.65117	7.95461	8.09237	7.92153
"ENSMUSG00000051510"	7.367585	7.477995	7.327175	6.74291	6.77625	6.77602	7.15293	6.96377	6.73827	6.93288	7.03023	6.950075
"ENSMUSG00000051515"	6.14913	6.12862	6.10961	6.1775	6.1436	6.01462	6.07385	6.05819	6.1427	6.12729	6.3334	6.29479
"ENSMUSG00000051517"	5.3519	5.37522	5.43349	5.44807	5.47823	5.32968	5.38238	5.39817	5.3847	5.51861	5.5714	5.48133
"ENSMUSG00000051518"	8.21946	8.30644	8.29574	8.12419	8.06364	8.09563	8.3601	8.43477	8.21058	8.20684	8.25515	8.14861
"ENSMUSG00000051527"	4.82898	4.90906	5.07554	4.92031	4.9381	4.91196	4.77118	4.88245	4.87122	4.89196	4.96983	4.88245
"ENSMUSG00000051537"	5.868365	5.85149	5.924845	5.958295	5.84986	5.98629	5.835595	5.749085	5.81543	6.032385	6.07138	6.03776
"ENSMUSG00000051548"	9.78717	9.67493	9.69317	9.14043	9.20954	9.16778	9.77136	9.89869	10.06843	9.08734	9.51743	9.18698
"ENSMUSG00000051550"	6.57972	6.53824	6.61212	6.45222	6.41756	6.57908	6.46048	6.75859	6.55175	6.17527	6.53702	6.49322
"ENSMUSG00000051579"	9.11228	9.1715	8.99184	8.09342	8.06364	8.14269	9.13134	9.08947	9.28292	8.7885	8.88501	8.96185
"ENSMUSG00000051586"	7.31997	7.29717	6.93327	7.06479	7.16741	7.0769	7.38417	7.41152	7.40574	7.24215	7.58596	6.94233
"ENSMUSG00000051592"	4.78567	4.78282	4.8205	4.81865	4.74962	4.90663	4.74962	4.73718	4.83047	4.86698	4.78497	4.85282
"ENSMUSG00000051596"	6.89202	6.8317	7.19429	10.74592	10.67864	10.55497	7.59983	5.62144	7.01493	10.47026	10.32371	10.41925
"ENSMUSG00000051599"	5.17728	5.24468	5.27241	5.30039	5.41204	5.52526	5.36819	5.25093	5.38222	5.51304	5.6042	5.59662
"ENSMUSG00000051606"	4.84145	4.65952	4.70092	4.738	4.81949	4.88855	4.70649	4.67363	4.72588	4.78182	4.69108	4.73753
"ENSMUSG00000051611"	5.08714	4.98351	5.12591	5.24037	5.19686	5.24668	5.14388	5.26237	5.08164	5.24486	5.13502	5.18747
"ENSMUSG00000051615"	6.47569	6.50682	6.476595	6.212995	6.392525	6.19157	6.608355	6.55299	6.594475	6.32578	6.306255	6.40275
"ENSMUSG00000051618"	4.58402	4.57625	4.5239	4.57	4.53997	4.5993	4.57751	4.56335	4.62546	4.65198	4.63836	4.61061
"ENSMUSG00000051627"	4.82086	4.8866	4.86041	4.91577	4.97476	4.83302	4.90263	4.80785	4.88532	4.97632	4.91733	4.95376
"ENSMUSG00000051639"	9.77212	9.743885	9.80861	8.891545	8.97483	8.80669	9.652395	9.852775	9.88775	9.07404	9.40259	9.062755
"ENSMUSG00000051650"	7.44159	7.410705	7.20245	6.73261	6.71111	6.910285	7.084085	7.37885	7.5403	6.91691	7.16112	7.00064
"ENSMUSG00000051652"	6.0871	6.206755	6.179655	6.177335	6.140825	6.26462	6.18802	6.226205	6.20054	6.158125	6.169455	6.05535
"ENSMUSG00000051663"	5.22799	5.19729	5.25058	5.40853	5.30936	5.40045	5.23446	5.20807	5.20193	5.32166	5.22799	5.19904
"ENSMUSG00000051669"	5.96426	6.01293	5.90874	6.17263	6.22601	6.12972	6.0141	6.03399	6.20853	6.36927	6.15973	6.32008
"ENSMUSG00000051671"	8.67046	8.74274	8.74955	9.23139	9.12861	9.38192	8.49606	8.61918	8.51541	8.68278	8.84443	8.54855
"ENSMUSG00000051674"	7.32067	7.41785	7.38298	7.32878	7.32902	7.71133	7.4909	7.32801	7.2384	7.47858	7.33498	7.65629
"ENSMUSG00000051675"	7.32244	7.30238	7.07075	7.40634	7.38036	7.35454	7.15336	7.21636	7.29772	6.79676	7.11988	6.82293
"ENSMUSG00000051682"	5.12323	5.02188	5.2607	5.03936	5.16216	5.22403	5.11131	5.14141	5.06342	5.08318	5.12291	5.1025
"ENSMUSG00000051695"	11.74325	11.69997	11.61923	11.2869	11.32083	11.01382	11.70248	12.00047	11.94579	11.46283	11.68536	11.49102
"ENSMUSG00000051703"	5.81592	6.10061	6.23772	5.98991	6.05623	6.12038	6.23257	6.16035	6.17437	6.29749	6.22091	6.24561
"ENSMUSG00000051705"	5.41785333333333	5.45981	5.44678666666667	5.43206	5.40221	5.53012666666667	5.57571333333333	5.49106	5.49721333333333	5.37307333333333	5.40161333333333	5.37343
"ENSMUSG00000051716"	4.89921	4.97003	5.11512	5.06599	5.05116	4.94512	5.09615	4.96479	4.96417	4.98104	5.00155	4.99052
"ENSMUSG00000051721"	5.25812	5.250645	5.330925	5.40774	5.330845	5.44443	5.27311	5.370965	5.279345	5.50365	5.46635	5.549905
"ENSMUSG00000051723"	13.47584	13.47544	13.49643	13.15557	13.17272	13.2865	13.38163	13.42933	13.42106	12.97306	12.9967	12.91566
"ENSMUSG00000051726"	5.185145	5.242665	5.228275	5.28012	5.300415	5.22868	5.346185	5.257425	5.30194	5.38515	5.304295	5.37603
"ENSMUSG00000051727"	5.9460275	5.94364	5.9305675	5.8084475	5.7470825	5.707235	5.92557	6.0327725	6.00624	5.8442425	5.9173475	5.8364
"ENSMUSG00000051728"	5.32943	5.41374	5.38093	5.42359	5.43819	5.38757	5.42563	5.41502	5.37413	5.471	5.47759	5.43489
"ENSMUSG00000051730"	8.37581	8.22103	8.40254	8.5008	8.52169	8.48348	8.45659	8.29818	8.3982	8.38833	8.39412	8.28501
"ENSMUSG00000051732"	5.14752	5.23288	5.13612	5.30951	5.27004	5.31607	5.17641	5.24048	5.2553	5.43435	5.23887	5.23209
"ENSMUSG00000051735"	7.32794	7.37388	7.39333	6.8966	6.9535	6.93092	7.23098	7.50913	7.82449	6.88912	7.23817	7.02295
"ENSMUSG00000051736"	5.4762	5.66039	5.68156	5.54911	5.55643	5.4762	5.50589	5.66169	5.55835	5.5066	5.58609	5.53877
"ENSMUSG00000051747"	5.70343	5.763815	5.72555833333333	5.453015	5.39779	5.47875666666667	5.41589833333333	5.57182	5.490585	5.45519	6.06199833333333	5.55740166666667
"ENSMUSG00000051748"	10.27904	10.43815	10.48193	9.74927	9.79654	9.75026	10.54381	10.62846	10.62621	10.26886	10.0914	9.74335
"ENSMUSG00000051758"	5.217725	5.30403	5.18875	5.389955	5.28967	5.3098	5.249845	5.2965	5.28796	5.42505	5.49418	5.373405
"ENSMUSG00000051768"	7.59253	7.56079	7.54675	7.47087	7.42989	7.41851	7.63642	7.58279	7.65774	7.32002	7.56242	7.54779
"ENSMUSG00000051769"	6.78135	6.61403	6.62701	6.81375	6.91453	6.76005	6.70381	6.64998	6.66604	6.79996	6.74102	6.90391
"ENSMUSG00000051786"	5.82579	5.76373	5.92993	5.67396	5.7806	5.56925	5.81461	5.57127	5.76876	5.85735	5.87813	5.95757
"ENSMUSG00000051788"	5.59628	5.65626	5.73009	6.02175	5.92348	5.85125	5.75556	5.72676	5.84323	6.06983	6.15057	5.87994
"ENSMUSG00000051790"	7.09312	7.09800333333333	7.00557333333333	7.12863	7.15364666666667	7.17009	7.12188333333333	7.16992333333333	7.1014	7.22353	7.15444333333333	7.20028333333333
"ENSMUSG00000051802"	5.04477	4.94079	4.93858	5.05685	4.99087	4.99273	5.11648	5.06166	5.0905	5.06399	5.22846	5.14835
"ENSMUSG00000051804"	5.790725	5.786165	5.75002	5.914385	5.758585	5.888255	5.8448	5.827615	5.833685	5.870255	5.89801	5.98338
"ENSMUSG00000051811"	6.49817	6.50158	6.61858	6.35614	6.42751	6.3371	6.50528	6.29202	6.43522	6.67555	6.72933	6.77594
"ENSMUSG00000051817"	5.664275	5.631245	5.64945	5.774805	5.75118	5.70639	5.683375	5.56607	5.72651	5.73208	5.714125	5.729145
"ENSMUSG00000051827"	5.48633	5.65814	5.68139	5.65789	5.45631	5.5482	5.69332	5.66032	5.79306	5.7138	5.84715	5.90974
"ENSMUSG00000051832"	4.40634	4.50298	4.4257	4.50886	4.53855	4.512	4.44198	4.39654	4.53713	4.50947	4.4187	4.40836
"ENSMUSG00000051839"	4.945355	4.89828	4.94303	5.072895	5.08426	5.020175	4.95149	5.03172	5.03937	5.129105	5.08257	5.111015
"ENSMUSG00000051851"	7.52039	7.58286	7.41842	6.72427	6.9865	6.13466	7.42595	7.10947	6.98822	7.38363	7.27616	7.30285
"ENSMUSG00000051853"	7.877915	7.8661175	7.778315	7.622395	7.645095	7.737045	7.7636375	7.7249025	7.780825	7.5859575	7.719445	7.6435575
"ENSMUSG00000051855"	8.64618	8.89409	8.63356	7.1136	7.23484	7.39735	8.01795	6.9531	7.35693	7.48748	7.10454	7.28045
"ENSMUSG00000051860"	4.651055	4.665195	4.60988	4.701145	4.742175	4.632015	4.649805	4.646795	4.642585	4.7359	4.62806	4.66903
"ENSMUSG00000051864"	7.844195	7.78575	7.89527	7.96269	7.934045	7.77727	7.8606	7.89702	7.854415	8.119095	8.035575	7.99882
"ENSMUSG00000051879"	6.05037	6.03089	6.02698	6.06778	5.98691	5.93181	6.06626	6.07053	5.9892	6.31087	6.23078	6.24245
"ENSMUSG00000051890"	7.00909	6.84903	7.06698	7.10315	6.84767	7.28042	7.02754	6.89742	7.2612	6.95218	7.02307	6.9766
"ENSMUSG00000051896"	5.94916	5.81102	5.81437	6.00038	5.93531	6.03905	6.07751	5.84505	5.76927	6.14318	6.27266	6.10873
"ENSMUSG00000051900"	4.49098	4.51105	4.54366	4.59013	4.61024	4.59395	4.52095	4.48136	4.58019	4.61958	4.51212	4.59635
"ENSMUSG00000051906"	10.05515	10.0023	9.94598	9.07116	9.02477	9.20844	10.05726	9.9179	9.79518	9.67132	9.48977	9.18831
"ENSMUSG00000051910"	5.99617666666667	6.03177	6.05044333333333	6.32473333333333	6.26881	6.34911	6.00625	5.88645	5.89915666666667	6.13012666666667	6.26945333333333	6.09531
"ENSMUSG00000051920"	5.15763	5.16287	5.02997	5.13391	5.23457	5.15624	5.0022	5.03827	5.20897	5.06404	5.00855	5.01465
"ENSMUSG00000051934"	6.89028	6.6627	6.77601	7.15356	7.14908	7.12823	6.89528	6.95094	7.02144	6.98811	7.00354	6.99545
"ENSMUSG00000051936"	4.74193	4.73419	4.6478	4.77703	4.99836	4.67208	4.72704	4.60986	4.61574	4.72359	4.83022	4.74375
"ENSMUSG00000051940"	4.54814	4.53325333333333	4.57915333333333	4.64872666666667	4.63625666666667	4.65679	4.59103	4.58326333333333	4.58490666666667	4.67554666666667	4.67664	4.62637
"ENSMUSG00000051950"	8.59671	8.67947	8.74988	8.7101	8.62726	9.04297	8.86426	8.68802	8.58148	8.36387	8.55704	8.65618
"ENSMUSG00000051956"	4.42842	4.45474	4.40604	4.527	4.44947	4.46617	4.51222	4.44913	4.4935	4.50288	4.52984	4.51583
"ENSMUSG00000051977"	5.85709	5.65885	5.80657	5.74999	5.76469	5.65512	5.85159	5.80566	5.74435	5.95584	5.89557	5.92388
"ENSMUSG00000051980"	5.58623	5.58749	5.633885	5.75159	5.75907	5.65599	5.666915	5.636095	5.687255	5.905115	5.735285	5.790145
"ENSMUSG00000051989"	9.00506	8.96058	8.96295	8.80848	8.83833	8.84101	9.14218	9.1398	9.10146	8.98387	9.29216	9.02098
"ENSMUSG00000051998"	5.94696	5.58864	5.41706	5.16334	5.07252	5.05376	5.37921	5.52856	5.89419	5.1053	5.22386	4.91323
"ENSMUSG00000052013"	10.5841	10.59466	10.57926	10.29032	10.3999	10.59555	9.94351	10.60288	10.92397	9.31805	9.42619	9.33711
"ENSMUSG00000052025"	4.45965	4.44919	4.43106	4.58032	4.49546	4.54565	4.54979	4.50055	4.53418	4.53282	4.57399	4.5709
"ENSMUSG00000052026"	5.5764	5.55458	5.61452	5.81011	5.74749	5.68455	5.56707	5.71561	5.599	5.79421	5.77271	5.9389
"ENSMUSG00000052031"	7.918	7.84839	7.79328	7.31138	7.21675	7.34992	7.79416	8.01094	8.17192	7.20598	7.42138	7.13834
"ENSMUSG00000052033"	7.84181	7.93134	7.97573	7.72558	7.64487	7.65387	8.10505	8.26428	8.3462	7.90531	8.42831	7.8976
"ENSMUSG00000052040"	9.15809	9.195975	8.938725	8.581975	8.616015	8.625815	8.807575	8.87008	8.876035	8.492705	8.6557	8.48654
"ENSMUSG00000052056"	7.41599	7.62541	7.43898	6.50579	7.08088	6.71507	7.65128	7.88748	7.5615	6.85205	7.19156	6.98813
"ENSMUSG00000052062"	5.47929	5.53690333333333	5.62281333333333	5.55019666666667	5.539	5.54245666666667	5.59309	5.69574666666667	5.58543666666667	5.66400666666667	5.55943666666667	5.53443333333333
"ENSMUSG00000052075"	5.11891	5.12914	5.10089	5.13215	5.10932	5.18461	5.0883	5.20411	5.14762	5.31876	5.27001	5.35875
"ENSMUSG00000052085"	6.87542	6.9248	6.907235	6.75509	6.860065	6.74843	6.74331	6.879715	6.94375	6.94825	6.82714	6.835405
"ENSMUSG00000052087"	8.97158	8.83477	8.97181	8.62431	8.66339	8.24262	8.72407	8.7912	8.64164	8.5825	8.83168	8.59842
"ENSMUSG00000052099"	5.77911	5.78662	5.90904	6.01031	5.84412	5.80623	5.9334	5.72087	5.84461	6.00297	5.97014	6.11028
"ENSMUSG00000052102"	8.517005	8.50175	8.646975	8.273025	8.26087	8.41562	8.567995	8.56941	8.793255	8.046315	8.218195	7.858355
"ENSMUSG00000052105"	6.450365	6.42721	6.460835	6.520705	6.50841	6.520655	6.36142	6.5688	6.48104	6.641235	6.59249	6.834285
"ENSMUSG00000052117"	5.39104	5.38437	5.51409	5.62348	5.77132	5.46967	5.57185	5.44617	5.46684	5.65817	5.77026	5.66442
"ENSMUSG00000052131"	5.14666	5.08486	5.08541	5.23836	5.25587	5.31201	5.27359	5.19201	5.20716	5.29915	5.44214	5.31867
"ENSMUSG00000052133"	5.688245	5.70635	5.812165	5.875235	5.795345	5.89905	5.81965	5.682365	5.834435	5.955355	5.97488	5.934315
"ENSMUSG00000052137"	6.00553	6.09684	6.2142	5.67904	5.85582	5.83845	6.5728	6.54169	6.44361	5.40655	5.16824	5.67714
"ENSMUSG00000052139"	8.22951333333333	8.25870666666667	8.28976666666667	8.11775	8.24272333333333	7.76378666666667	7.86893666666667	7.47440333333333	7.5055	8.26418666666667	8.28724333333333	8.31824333333333
"ENSMUSG00000052142"	7.67134	7.59837	7.545355	6.737665	6.75013	6.55353	7.33194	7.348475	7.381105	6.838275	7.036845	7.102425
"ENSMUSG00000052144"	8.35041	8.411	8.39855	8.343275	8.33394	8.47868	8.563075	8.809355	8.490095	8.08589	7.91617	8.111625
"ENSMUSG00000052146"	11.744226	11.770146	11.761298	11.13801	11.167204	10.72892	11.570088	11.725876	11.752208	11.17606	11.369358	11.076084
"ENSMUSG00000052151"	7.45602	7.35464	7.31288	7.32453	7.2979	7.39831	7.40414	7.29794	7.18225	7.4448	7.40502	7.37688
"ENSMUSG00000052154"	5.69642	5.59232	5.83324	5.89825	5.79752	5.83044	5.7153	5.63669	5.80219	6.11179	5.85093	5.95413
"ENSMUSG00000052155"	7.39379	7.49721	7.28825	7.333825	7.49331	7.49311	7.495435	7.571545	7.707795	7.41555	7.133015	7.39023
"ENSMUSG00000052160"	8.23799	8.31509	8.07879	6.96829	7.03303	6.99001	8.02446	8.1381	8.39647	7.38304	7.48969	7.19316
"ENSMUSG00000052180"	4.51253	4.56217	4.53569	4.64912	4.60619	4.56039	4.52221	4.46043	4.62615	4.61721	4.53754	4.65766
"ENSMUSG00000052187"	4.67102	4.68918	4.70897666666667	4.70882333333333	4.71963	4.69284666666667	4.69953333333333	4.72079333333333	4.68962	4.81872	4.75473333333333	4.75564
"ENSMUSG00000052188"	5.59656	5.62615	5.55191	5.672	5.53017	5.63083	5.63855	5.60706	5.59331	5.64668	5.64423	5.88036
"ENSMUSG00000052192"	12.5167566666667	12.45715	12.5970033333333	12.0724466666667	12.0748866666667	12.19205	12.40865	12.5782533333333	12.6206933333333	11.5414533333333	11.7718633333333	11.3553333333333
"ENSMUSG00000052212"	4.91284	5.05564	5.13163	5.02991	5.01951	4.97296	5.02034	4.94869	5.0357	5.0869	5.0447	5.11171
"ENSMUSG00000052214"	8.25931333333333	8.19093666666667	8.29953666666667	8.35942666666667	8.33681	8.12158333333333	8.46221333333333	8.30411666666667	8.13753	8.48289666666667	8.71085666666667	8.4029
"ENSMUSG00000052217"	5.48461	5.35916333333333	5.43759	5.70720333333333	5.63877	5.58943	5.50286	5.44801666666667	5.54330333333333	5.75314	5.67297333333333	5.82048
"ENSMUSG00000052221"	5.03896	4.95834	4.98076	4.96526	5.0444	5.08405	5.00631	5.00248	4.96459	5.06794	5.08957	5.19886
"ENSMUSG00000052229"	4.89735	4.96301	4.85393	5.00431	4.9474	4.91614	4.94311	4.90882	4.9623	4.99425	4.9912	4.98552
"ENSMUSG00000052234"	5.36199	5.28468	5.33753	5.34893	5.35987	5.29422	5.42628	5.30218	5.32402	5.43498	5.43166	5.50797
"ENSMUSG00000052241"	5.07586	5.27899	5.11558	5.43425	5.29053	5.51984	5.09084	5.12914	5.22006	5.07313	5.1071	4.9739
"ENSMUSG00000052253"	7.27819	7.31353666666667	7.33992333333333	6.94153333333333	7.05122	7.04062333333333	7.29686666666667	7.38630333333333	7.4206	6.77626333333333	7.08355	6.86412333333333
"ENSMUSG00000052270"	5.31117	5.27481	5.39172	5.43957	5.43327	5.39864	5.42616	5.43799	5.27645	5.44724	5.33306	5.45598
"ENSMUSG00000052271"	6.152695	6.16916	6.107305	6.185485	6.216365	6.165905	6.10641	6.12623	6.29207	6.341145	6.273415	6.445795
"ENSMUSG00000052291"	6.23473	6.24374	6.23299	6.02382	6.28057	6.1681	6.08287	6.12327	6.46056	5.87818	5.69881	5.57998
"ENSMUSG00000052293"	10.174545	10.217155	10.305315	10.211345	10.225	10.29013	10.074355	10.197955	10.210465	9.983995	10.00434	9.78967
"ENSMUSG00000052296"	8.33067	8.354	8.26673	7.7012	7.86537	7.56948	8.06291	7.54505	7.49358	8.02127	8.09257	8.15898
"ENSMUSG00000052298"	8.67305	8.65529	8.5298	7.98036	8.01587	7.99517	8.34339	8.48048	8.63183	7.68126	8.03866	7.56467
"ENSMUSG00000052299"	6.362678	6.383622	6.277362	6.409038	6.444398	6.482888	6.439936	6.433406	6.483694	6.454886	6.398648	6.421832
"ENSMUSG00000052301"	5.64467	5.73929	5.78972	5.82546	5.8463	5.9011	5.81093	5.80901	5.95149	5.81945	5.84882	5.68032
"ENSMUSG00000052302"	5.141875	5.17107	5.112905	5.241205	5.241455	5.18563	5.19873	5.094765	5.12224	5.319305	5.232115	5.17277
"ENSMUSG00000052305"	13.28673	13.42237	13.32764	13.60802	13.64031	13.60358	13.3876	13.36425	13.39918	13.85702	13.70851	13.80089
"ENSMUSG00000052310"	8.92896	8.95485	8.57918	8.9288	8.8835	9.03765	8.71629	8.6139	8.76378	8.7728	8.68518	8.48785
"ENSMUSG00000052316"	5.44936	5.472045	5.536935	5.52749	5.566025	5.5862	5.474995	5.427565	5.47863	5.55293	5.586055	5.6283
"ENSMUSG00000052331"	7.936785	7.95652	8.019235	7.763885	7.93658	7.930375	7.975565	8.13412	8.214585	7.38518	7.356115	7.34441
"ENSMUSG00000052334"	5.47844	5.54848	5.51616	5.8859	5.59117	5.70004	5.53581	5.56773	5.60084	5.62995	5.64118	5.55061
"ENSMUSG00000052336"	5.57462	5.50869	5.60472	5.55364	5.509215	5.453405	5.531255	5.46363	5.546865	5.58664	5.539555	5.59075
"ENSMUSG00000052337"	8.8832025	8.9107925	8.92395	9.622165	9.7938425	9.42504	8.8474225	8.817195	8.9044525	9.75555	9.7056675	9.806745
"ENSMUSG00000052353"	5.20138333333333	5.17245	5.22292666666667	5.28009	5.23878	5.23442666666667	5.23091666666667	5.25639333333333	5.21145333333333	5.26159	5.34427	5.28405
"ENSMUSG00000052363"	5.44594	5.38299	5.38629	5.51678	5.46806	5.6566	5.62912	5.3857	5.67963	5.61661	5.72255	5.72317
"ENSMUSG00000052364"	4.61968	4.59996	4.56351	4.60084	4.51606	4.63414	4.57364	4.60756	4.58417	4.62451	4.60871	4.66593
"ENSMUSG00000052369"	8.465185	8.34178	8.348505	8.510775	8.49298	8.458775	8.46429	8.25405	8.240295	8.4855	8.721665	8.437065
"ENSMUSG00000052371"	5.161825	5.236655	5.2172	5.3013	5.33234	5.259965	5.19767	5.2817	5.26419	5.492685	5.306035	5.241465
"ENSMUSG00000052372"	4.55041	4.59226	4.61289	4.68828	4.7851	4.58638	4.62521	4.61468	4.62563	4.67133	4.59208	4.57939
"ENSMUSG00000052373"	5.733445	5.8254	5.71584	5.804605	5.784165	5.841925	5.773005	5.81367	5.78891	5.921205	5.88851	5.96331
"ENSMUSG00000052374"	5.9445	6.28292	6.24585	5.874	5.68971	5.86875	5.8276	5.99699	5.82233	5.98594	6.20375	6.08005
"ENSMUSG00000052376"	5.10046	5.1772	5.15991	5.40263	5.17088	5.39471	5.1239	5.21437	5.13997	5.23845	5.21566	5.28583
"ENSMUSG00000052384"	8.62197	8.6168	8.76564	7.75511	7.85964	7.78018	8.54345	8.58684	8.54374	8.05084	8.1194	8.11259
"ENSMUSG00000052387"	4.82121	4.779525	4.843795	4.90224	4.929585	4.83534	4.86599	4.811765	4.898995	4.93585	4.912875	4.95817
"ENSMUSG00000052392"	5.29049	5.345715	5.231375	5.306865	5.390005	5.43105	5.30543	5.38214	5.340115	5.388925	5.440745	5.43043
"ENSMUSG00000052396"	6.10664	6.08884	6.05077	6.07681	6.05144	5.92469	6.05204	6.03577	6.05609	6.08107	6.11835	6.21221
"ENSMUSG00000052397"	9.17344	8.97504	9.07564	8.25875	8.36715	8.43572	8.87832	9.26377	9.47292	7.80254	8.37405	7.65191
"ENSMUSG00000052406"	7.418745	7.55366	7.56506	7.160035	7.2201	7.40253	7.588015	7.72785	7.553055	6.92412	7.10454	7.09079
"ENSMUSG00000052407"	4.56336	4.568	4.5183	4.58454	4.62297	4.54807	4.61074	4.59953	4.74616	4.71138	4.62353	4.80271
"ENSMUSG00000052414"	6.47952	6.48392	6.37351	6.41966	6.49105	6.51467	6.4246	6.53108	6.57754	6.71844	6.57792	6.69904
"ENSMUSG00000052415"	4.29818	4.27621	4.29064	4.33802	4.2626	4.32136	4.25724	4.29949	4.30768	4.26416	4.28427	4.3452
"ENSMUSG00000052419"	9.5888	9.5755	9.48172	9.31591	9.25019	9.23188	9.79084	9.80772	9.84723	9.62641	9.78174	9.60584
"ENSMUSG00000052423"	7.61384	7.62292	7.55121	7.22568	7.20499	6.91658	7.67931	7.60647	7.19384	7.36081	7.27532	7.12134
"ENSMUSG00000052428"	10.52055	10.45765	10.42473	10.70644	10.80356	10.49976	10.531	10.41548	10.50226	10.67926	10.81935	10.64046
"ENSMUSG00000052429"	9.22245	9.26492	9.20797	7.94105	8.27735	7.97477	9.33646	9.35243	9.37103	8.96461	9.0385	8.58903
"ENSMUSG00000052430"	4.96708666666667	4.82770666666667	4.91836666666667	5.05811	4.94782666666667	4.99570333333333	4.93163	4.96471333333333	4.95663666666667	4.96692333333333	5.00827333333333	4.99984333333333
"ENSMUSG00000052446"	6.36533	6.29306	6.378385	6.331465	6.25693	6.28985	6.391625	6.41665	6.454945	6.29967	6.24636	6.092525
