"Treated BAT (fex)_R2(r1)"	"BAT_R2(r1)"	"Beige/brite (fex on gWAT)_R2(r1)"	"gWAT_R2(r1)"	"Beige/brite (fex on iWAT)_R2(r1)"	"iWAT_R2(r1)"
"ENSMUSG00000022838"	8.2502126630724	8.50513685984405	7.18524344758348	6.92250088839258	7.77246489560348	7.42297067114831
"ENSMUSG00000065818"	4.83347198938835	5.22122373637041	4.72072830968812	4.60719023634021	4.58564493097078	4.7972049306329
"ENSMUSG00000015467"	7.07673244539198	6.88435676168138	7.28396855656602	7.06832467520637	7.37309060408553	7.16960164896259
"ENSMUSG00000033216"	9.70378187674853	9.50388303443672	9.83055665945296	9.75240628281564	9.71594932592649	9.7583682574683
"ENSMUSG00000090389"	-1.20800706533688	-1.20194626778963	-1.07563568966187	-1.21352397433033	-1.08672274052817	-1.08400055089603
"ENSMUSG00000023078"	7.75360237039367	7.77663645097261	8.93383631604816	9.02707738600576	9.80460930990514	10.2553811986924
"ENSMUSG00000031898"	5.89644573091466	5.82716672558756	8.0039362796895	7.47520616517562	6.36758332940862	6.05590334816588
"ENSMUSG00000101227"	1.16782876391826	1.20768080074635	1.74703658374876	1.25661747554416	1.86247314255563	2.07393175376281
"ENSMUSG00000065913"	-0.141560826651906	0.0782768802445347	-0.30201335864311	-0.192691683242326	-0.174019001215252	-0.304166249102399
"ENSMUSG00000036197"	11.2182122847636	11.351184496757	11.6539410385307	11.5578377398352	11.3860059663478	11.4189487227296
"ENSMUSG00000030220"	11.7744182839651	11.5557679047428	13.2621859768513	13.0956489317286	12.4416638399118	12.7651734416519
"ENSMUSG00000037348"	11.4275392158524	11.2621425557625	12.1050881438346	12.1382233280334	11.8852186723131	12.1536775229236
"ENSMUSG00000026495"	8.95101470068621	8.80998291810413	8.60685946878808	8.60872062094158	8.66804521027149	8.81901103786676
"ENSMUSG00000021044"	11.6758628845459	11.4904994301016	10.8686330027148	10.7752400437126	10.8275264801478	10.8252397396332
"ENSMUSG00000046230"	11.8475040852383	11.8484480400229	10.9907855648964	10.97207609355	11.3884170022686	11.2062916771642
"ENSMUSG00000071669"	9.40542330605581	9.25714687075342	10.0376746970844	9.9261588063954	9.53411904483898	9.6641786953215
"ENSMUSG00000106538"	0.420674738634229	0.230620725960412	0.0170383834792807	0.223952487391847	0.0136483210552278	0.144461656815098
"ENSMUSG00000101214"	0.970380759967344	0.669507355085567	0.440726136331492	0.653675305548578	0.686766344993842	0.573121892130856
"ENSMUSG00000072950"	-1.51656216265291	-1.29966409303856	-1.51873713510828	-1.52221453207322	-1.38027301759467	-1.51980919547526
"ENSMUSG00000037492"	0.552841826362117	0.416188222686386	0.654897126118056	0.694330538018884	0.915344313794033	0.384242095586874
"ENSMUSG00000032493"	-0.288643553205265	-0.375116229307027	-0.449358786034712	-0.604625419615264	-0.600787795238682	-0.60013753380459
"ENSMUSG00000023393"	7.79796346061941	7.9463947204411	8.92694315897421	8.85179027923174	8.95579962822111	8.9026400918723
"ENSMUSG00000010841"	3.22805768556521	3.78912170205102	3.28246247374474	3.34304906831122	3.22583541931242	3.45513582227996
"ENSMUSG00000029804"	12.0518157122895	12.0365070739624	12.0542717155845	11.7165303668254	11.7324597378576	11.7416619350782
"ENSMUSG00000042761"	2.70211810410095	2.6504273383037	3.1973040916902	2.89387619658044	2.50940709454357	2.88302740441013
"ENSMUSG00000097889"	6.36960222964118	6.49294690562656	7.37477285107846	7.22220067645809	6.99414586054197	7.16636082704179
"ENSMUSG00000048978"	-0.414251706714611	-0.402743250429549	-0.277559166194107	-0.205245895545893	-0.0735384483575026	-0.420364361429991
"ENSMUSG00000024350"	10.5095987127887	10.4933821417484	10.7977404420549	10.7085126449881	10.5522436491631	10.5305973607074
"ENSMUSG00000042709"	13.1162571909041	13.2491832601023	12.1631713241502	12.0738804335037	12.5087093915255	12.380347811374
"ENSMUSG00000026811"	12.8012438708757	12.6384359534697	12.1072422689513	12.0078686805062	11.8860082595308	11.8652070211748
"ENSMUSG00000043284"	11.911634770341	12.015255559326	11.2875816757924	11.103650979539	11.5229102081572	11.3682174293056
"ENSMUSG00000061882"	9.9454233338761	10.1451525496226	9.15386817906975	9.11321274049032	9.35727708693443	9.25440454052167
"ENSMUSG00000087678"	0.153491538016427	-0.250561571625739	-0.26875393509767	-0.156742469860112	-0.137614825786336	-0.134385078552974
"ENSMUSG00000058622"	-1.53689859776098	-1.68408325835326	-1.69013809353355	-1.69263898348703	-1.69116364697186	-1.56171875305562
"ENSMUSG00000038195"	10.9803628161392	10.9064686182029	9.67003717972213	9.64534363951608	9.89495635171512	9.93190308568713
"ENSMUSG00000022586"	4.00116801000449	3.62904088372746	3.90580431390209	4.13272677575766	4.91866818169148	4.76693019248712
"ENSMUSG00000024271"	12.1064812825964	11.9890115304257	12.1579069836043	12.1306399942265	11.9725904436489	12.0340881194273
"ENSMUSG00000035504"	11.2438194651198	10.7430101640572	10.3289893203933	10.6027203466187	10.6347337416062	10.7164283318568
"ENSMUSG00000086519"	-1.42036479408665	-1.41484894577791	-1.42231717816992	-1.21068260594352	-1.2953045896096	-1.42327498417117
"ENSMUSG00000033161"	13.7835815148104	13.8171351442838	14.6199683255989	14.5541733220247	13.8812717267114	13.935632879893
"ENSMUSG00000094832"	0.365643551552635	0.572889481511925	0.493465912871403	0.730935723907042	0.479769600070201	0.696562691042481
"ENSMUSG00000105643"	3.88698966322617	4.34475326569835	4.01067282867051	4.03245874331188	3.45628049900653	3.69342026110041
"ENSMUSG00000087348"	1.3764914940913	2.16324175278563	1.74141272509955	1.66100336839123	1.89050759557677	1.98127521485714
"ENSMUSG00000030521"	10.6966995450035	10.8455883791698	10.6503576400382	10.7548854715672	10.5618363688647	10.7327955578286
"ENSMUSG00000097699"	5.41271909029819	5.00378495399406	4.96971975232819	4.87964024223513	4.67609076227545	4.98029865088725
"ENSMUSG00000095403"	11.09947120089	11.1126169930169	11.1792011622787	11.1524230547194	11.1289381567405	11.0230011604097
"ENSMUSG00000020680"	12.3606186544867	12.3832911365407	12.2477215340743	12.2719914445508	12.471518836165	12.3772836357112
"ENSMUSG00000063406"	13.5943560440876	14.0884422267768	13.9791966667873	13.9214183848917	14.0526871485425	13.9364161592335
"ENSMUSG00000036781"	12.5887831962332	12.8041954108178	12.458063080309	12.3239028739937	12.3751718963433	12.2718959745905
"ENSMUSG00000041620"	-0.0398133656898458	-0.192539685303268	0.384561985138562	-0.0955497803081338	-0.217388534902054	-0.216483899523167
"ENSMUSG00000079539"	-1.7680429741354	-1.76391319472329	-1.63478893647505	-1.77179994369175	-1.77044274170779	-1.64285104526299
"ENSMUSG00000022651"	4.49320039948761	3.39619142305472	3.05339800037324	3.75100800940593	4.46663198054939	3.79081253868555
"ENSMUSG00000030079"	10.7005127160443	10.5944006963357	10.6596531775488	10.7328306080186	10.5682446576007	10.6562490466027
"ENSMUSG00000000579"	9.58855205463003	9.54806717351785	10.1582018197051	10.0868970760657	9.74767194066198	9.83656694328499
"ENSMUSG00000028583"	9.25484381399901	8.93675421367447	10.4305166009458	10.9312207869957	9.64085237495494	10.0315861561298
"ENSMUSG00000040688"	11.719731437581	11.6172875736011	11.5721204972955	11.4671146379424	11.5263222851285	11.531030762479
"ENSMUSG00000032808"	6.42541049794917	2.01860883092266	2.37093457360586	2.67205827757379	1.98802578336932	2.17430741766523
"ENSMUSG00000106173"	9.67817139995317	9.90358781507467	10.0120246520314	9.88403201863141	9.98310856495137	9.71969042513741
"ENSMUSG00000084894"	1.88430290146395	1.49033358515972	1.46008848962698	1.38236895716489	1.20340912737021	1.20779365432398
"ENSMUSG00000073457"	0.164905760407788	0.0877398605250668	-0.124804966459133	-0.0185852230550427	0.000161962507221051	0.00333364116790064
"ENSMUSG00000034098"	-1.83541190013746	-1.83068392862532	-1.56077457224912	-1.83979574948303	-1.83820274216731	-1.83793240848197
"ENSMUSG00000037190"	9.38674304133372	9.15943813309217	10.0616571076756	9.91932820503728	9.85792699575054	9.9748456216014
"ENSMUSG00000055602"	4.02849772780614	4.95993482959854	4.31430964514353	4.15897098752346	4.68365990812161	3.5291464828508
"ENSMUSG00000021537"	11.5191668263186	11.5300065046774	11.4483165169002	11.4119444850871	11.441176713059	11.4186283333763
"ENSMUSG00000022952"	9.62513254074308	9.30952968864819	11.1354760767297	11.2680323392053	10.0817328263009	10.3661675347239
"ENSMUSG00000028946"	0.732853200957105	0.964939987610077	0.709610891782519	0.672010327449323	1.09573714597296	0.698083955962159
"ENSMUSG00000105959"	1.08067007653969	1.45950355333592	1.15758714510728	0.874244468112007	0.898632739703338	0.902734603240139
"ENSMUSG00000044938"	5.54206034068714	4.92450392561021	3.24957745354516	4.26187181429082	3.42390994099711	7.35583556257224
"ENSMUSG00000027239"	7.7415240653052	7.72145456092924	9.22475377340299	9.08760738671922	8.27728736071561	8.46729851818923
"ENSMUSG00000087480"	4.23139985920791	4.44806718478201	4.45083824313869	4.36787710099432	4.10245375099582	4.15808793378216
"ENSMUSG00000085213"	5.7545224990608	5.8556719448103	6.73661757859793	6.84060356496737	6.00482227927988	6.36494450933018
"ENSMUSG00000073598"	5.0776417072516	4.76222068723705	4.59147152675488	4.37218906665672	4.51600742242894	4.5648815254224
"ENSMUSG00000031098"	3.67185513512554	3.79180965599198	5.55819385793537	5.03788774072934	3.84819101449807	4.29965836891289
"ENSMUSG00000020491"	9.77288439229082	9.31654483659202	9.01388627621557	8.99824886973349	8.98971485890098	9.01805319049949
"ENSMUSG00000021675"	4.40523571020033	3.44612497129365	5.38036102490079	5.07243084014864	4.14546618251762	4.94832694414257
"ENSMUSG00000043827"	-0.970853684195586	-0.962534206208645	-0.973823933024393	-0.978562949223173	-0.617684361366928	-0.837559458263338
"ENSMUSG00000064436"	-1.83541190013746	-1.83068392862532	-1.56077457224912	-1.83979574948303	-1.83820274216731	-1.83793240848197
"ENSMUSG00000047907"	8.53668313616687	8.65657906016729	8.39880335878772	8.56021796176402	8.40703110708268	8.5111803649883
"ENSMUSG00000095547"	1.56557330202606	0.977803312511582	0.728878638586953	1.05236886118729	0.72165504716896	1.10614968660669
"ENSMUSG00000088591"	1.05878172306886	1.12389047846929	1.2588778923319	1.3448416653731	1.13056174564129	1.23715937135838
"ENSMUSG00000106580"	-0.224457646782729	-0.0125871251398901	-0.229201406510489	-0.119361697168385	0.0150081630142743	0.020130222402876
"ENSMUSG00000105172"	-0.429162751279032	-0.41781686937131	-0.433200904651912	-0.220468484864921	-0.0890386996764211	-0.302130673520174
"ENSMUSG00000105906"	4.97987081011787	4.63062467240032	5.95122537473297	7.46924526127071	6.7242174942144	7.67796498227752
"ENSMUSG00000104406"	0.480560807010023	0.403455585100567	0.179179208677717	0.168788051172563	0.529636248426559	0.430920660830769
"ENSMUSG00000104079"	-1.388167734421	-1.69726318654477	-1.70480524495476	-1.70799832959564	-1.70610894045184	-1.70578885334907
"ENSMUSG00000073394"	3.36997294706294	3.87146445086191	5.01067274764185	4.87448898638253	5.52592507793989	5.53712800609667
"ENSMUSG00000060950"	10.0577858027195	10.034700026267	9.99808656745183	10.2286983303615	9.70527416769242	10.1438000870931
"ENSMUSG00000022987"	10.5010686078867	10.3530980691881	8.70857929758099	8.69871131248113	9.56584359776933	9.40480852313106
"ENSMUSG00000030157"	12.6508461064369	12.7146420107952	12.6091805236944	12.6607348322646	12.5313942652619	12.633268310579
"ENSMUSG00000040621"	8.30340627741688	8.15168241571796	8.05489847131964	8.16434816792249	8.15150166136542	8.30530493158749
"ENSMUSG00000060671"	11.4274962737618	11.4970679746064	11.7299769684824	11.907915235436	11.8995713347551	11.989410662976
"ENSMUSG00000026311"	11.0464063950496	11.0422445150599	10.8775795934236	10.8808263207326	11.1807992576824	11.1829719881801
"ENSMUSG00000091020"	1.08577963855014	1.12262735003248	1.3506696878573	2.04164055711037	1.43304524930132	1.62927195030169
"ENSMUSG00000094613"	1.89980924425004	1.52455443698827	1.42215399433318	1.57545873934177	1.87638775764219	1.80865830815334
"ENSMUSG00000028137"	5.46752716154942	6.11632246534058	6.51922067010854	6.14731814895584	5.69264411859634	5.52691930634688
"ENSMUSG00000083160"	-1.00303962794901	-0.789865898910786	-0.859953228801722	-1.0106360275476	-0.872112611437028	-1.00740692527369
"ENSMUSG00000042369"	10.7504588734427	10.460869292751	10.7641828208729	10.8627158640405	10.7038930477019	10.8302888058864
"ENSMUSG00000084951"	1.25759919381219	1.07739164092643	0.989417739822589	0.95237527552606	1.3561646963234	1.19240256639226
"ENSMUSG00000024530"	5.53869919865626	5.5404044456339	6.73398921241112	6.46783737960411	5.6904655530671	6.15358720334827
"ENSMUSG00000020894"	13.174684333453	13.0734484437505	12.5230327871481	12.5224640047289	12.7343250755966	12.6624249943073
"ENSMUSG00000046623"	0.361752238947973	0.216617792984949	0.339324831485942	0.890754514213054	0.324553984354927	0.185963994108145
"ENSMUSG00000086669"	0.522220436058362	0.383841001182504	0.836026698991418	0.830918285593442	0.485230802444014	0.351878244818339
"ENSMUSG00000107325"	4.28879811394507	4.35497353363786	3.74841261207284	3.73235742950208	3.87587223210244	4.08950132499959
"ENSMUSG00000060730"	2.37743833430343	3.05103716556169	2.77549875372508	2.77108898122711	2.79168052298467	2.92684698462578
"ENSMUSG00000103238"	2.16950978537666	2.82628997931985	2.39063340805454	2.40644773015605	2.26419489129718	1.86742880733021
"ENSMUSG00000106628"	5.45661006081337	5.79092935063918	5.25140530570491	5.35901644844389	5.44013575187174	5.47813156390736
"ENSMUSG00000022604"	9.72576613933145	9.70765747281002	9.44244278081336	9.41416029916843	9.66097718487279	9.70504176151782
"ENSMUSG00000034987"	7.60016626069027	7.17719084948609	6.44553068852929	6.4420620496989	6.47432097228048	6.89828650232722
"ENSMUSG00000040502"	7.60993395424604	7.69156404525616	7.53594161065601	7.69457685505116	7.44882557261453	7.42335407227626
"ENSMUSG00000066415"	11.9071558179662	11.8894842701784	11.8688363088836	11.8532284472304	11.7239907358279	11.7626426934412
"ENSMUSG00000083911"	1.25677552502696	1.07704288891879	0.989215017947077	1.22490331827466	1.18469518268147	1.09045646140999
"ENSMUSG00000021806"	12.3094099037913	11.9795371024716	12.6896043509794	12.9040802224367	12.9954305676587	13.1705224363409
"ENSMUSG00000041852"	12.2925171741575	12.321011385836	12.2401828821754	12.3077971628153	12.4656673417788	12.507315077156
"ENSMUSG00000043923"	9.64402880503619	9.89750513867222	9.60113240376428	9.43775503859799	9.80334406156301	9.54350404696465
"ENSMUSG00000027510"	10.7820065336496	10.8367053344091	9.7243266637966	9.58057743633688	10.2679833900529	10.2745828015871
"ENSMUSG00000046811"	5.81882104249965	3.50083278905126	3.58609856478017	4.0314063148194	3.05530083338389	3.24767293993291
"ENSMUSG00000045004"	1.71205117693876	1.59005666667435	1.65721875130547	1.38415793542049	1.85918346084381	1.1722203800417
"ENSMUSG00000061701"	0.399262244785031	0.261268004535603	0.236269336681971	0.626028513059612	0.675010262588104	0.367291298554278
"ENSMUSG00000104452"	2.18256288057007	2.26460529368562	2.74670730739826	3.30911141803332	3.61650224547435	3.9455579490386
"ENSMUSG00000032758"	-1.0148182130518	-1.00731059404333	-1.01748355706924	-0.803720038194215	-0.775151358495836	-1.0187927619571
"ENSMUSG00000052270"	5.81721028554939	4.65272059315716	5.34623873752351	5.91078292856163	4.94281055011565	5.67593070675693
"ENSMUSG00000034940"	12.2034575938467	12.2497704427023	12.1223986146137	12.2082498058557	12.2623191048373	12.2989875114608
"ENSMUSG00000101287"	-1.7680429741354	-1.76391319472329	-1.63478893647505	-1.77179994369175	-1.77044274170779	-1.64285104526299
"ENSMUSG00000101113"	1.00786654987093	0.937607968027834	0.847245337931455	0.688466552908522	1.31210180230795	1.06088936764375
"ENSMUSG00000096611"	-1.83541190013746	-1.83068392862532	-1.56077457224912	-1.83979574948303	-1.83820274216731	-1.83793240848197
"ENSMUSG00000025036"	10.2409754431813	10.1378365492916	10.4404104612337	10.5958270928163	10.5361538622584	10.7492211939597
"ENSMUSG00000083086"	0.816773687490218	0.623499466567234	0.397386257215024	0.788575368818107	0.525179663885884	0.528767224741056
"ENSMUSG00000039911"	12.1182730746563	12.4358859846052	11.7281159143103	11.3595242478686	12.7256458971307	11.5865635215109
"ENSMUSG00000044864"	12.5101128218817	12.3420054902002	12.1918678947735	12.1756155718834	12.2604304465307	12.2719038265991
"ENSMUSG00000048538"	0.160437462196788	0.550873037680238	0.153877136165594	0.371165045988178	0.285002817088262	0.515759395751896
"ENSMUSG00000048445"	8.47191668556207	8.70576606264976	8.2189545260617	7.86176761559576	8.02274371234298	7.74305157726137
"ENSMUSG00000104022"	5.52450631739132	5.47989237982059	7.89538832982311	7.43987333843247	6.62677214583535	6.90093649078808
"ENSMUSG00000036578"	6.33765067220219	6.52108957313768	5.7685420674527	5.69922010768466	6.41428237472924	6.01026904646317
"ENSMUSG00000022897"	11.9313382199718	11.9740590670057	12.0159206789685	11.8960883609019	11.9938914580822	11.8547346879366
"ENSMUSG00000073158"	4.51957263031291	4.46389268133331	5.0605077814058	5.05740640413353	5.2408196035895	4.93175253373902
"ENSMUSG00000096936"	-1.07755300707516	-0.866182380096541	-1.08028648483921	-0.964835873477587	-0.947398231430249	-1.08163158132539
"ENSMUSG00000029161"	7.54858697636087	7.65219884104476	7.70362595309935	7.55358233055249	7.37415173490343	7.62070649795729
"ENSMUSG00000025003"	1.93513796669377	0.352251944935822	0.297987851605867	0.447894065432517	0.28786893937224	0.290376610131394
"ENSMUSG00000000340"	13.1448086389935	13.0846259557371	12.0936290077578	12.1023898744007	12.5019827831489	12.4936653915149
"ENSMUSG00000091363"	1.47910307291865	1.2987961107844	1.61985332981387	1.26485953110337	1.58017598950929	1.18968046376222
"ENSMUSG00000102342"	-2.09272158216517	-2.08914097172195	-2.09399049367879	-1.87720041139459	-2.09481541028955	-2.09461324034892
"ENSMUSG00000002635"	10.3081060195693	10.2958136971097	10.5158081433792	10.2397666881661	10.1523079720884	10.1138284080628
"ENSMUSG00000031640"	2.69490396477908	2.37320713521764	2.47940529606223	2.13851751906717	1.91451745699715	1.80105902682991
"ENSMUSG00000064620"	-1.62664755381166	-1.77283677656649	-1.77843895870783	-1.66933740759745	-1.77938654668518	-1.77915445596721
"ENSMUSG00000104801"	3.11179385984231	2.21282052376945	3.28667569396675	2.87891418239625	2.9072716280452	2.78961068701421
"ENSMUSG00000103515"	8.48701009574614	8.43102516003605	8.56718161135605	8.24743963234898	8.30769511300616	8.18349179999806
"ENSMUSG00000040899"	4.16650680574766	3.78506855235175	4.55350506141324	5.02479538697895	6.76358197575018	7.21573121234569
"ENSMUSG00000034154"	11.4194810123064	11.5746586908684	11.5808770714666	11.523248181137	11.4953060934785	11.4679491599739
"ENSMUSG00000092556"	2.28993936423389	2.18548351429733	2.4751988185498	2.3537528880778	2.61359529805847	2.11179946457168
"ENSMUSG00000093722"	2.34954480100193	3.14726600889135	3.72855975420368	4.00004301084372	2.99158460460925	3.1402668384915
"ENSMUSG00000098292"	0.845944479981078	1.24266050810115	1.40919008815706	1.31012750042288	1.1876417547775	0.830073983587153
"ENSMUSG00000083424"	0.272277172900842	0.0085819448702954	-0.0101029430339396	0.359346754767857	-0.0132679536207983	0.226362846508706
"ENSMUSG00000021646"	13.0596131032582	13.1801892270548	11.9500330579391	11.9690971994457	12.7428730772568	12.5578227476474
"ENSMUSG00000084067"	0.735238046441471	0.980926548095467	0.699983104631656	0.407858708769128	0.676665961533332	0.417203041785847
"ENSMUSG00000009035"	13.4279108467283	13.0639863342663	13.0186307962049	13.1072729178063	13.032313969133	13.1000781219752
"ENSMUSG00000076552"	1.22019126897123	1.26281507378838	1.20458762943336	2.09160561101258	1.84650012163713	2.13681282560543
"ENSMUSG00000029701"	12.8551215549499	12.5732880348676	13.3247201768936	13.6082730500114	13.6348416754993	13.798251754555
"ENSMUSG00000015202"	9.89294909635675	9.7828473123977	10.4108040648783	10.2325102690082	10.3633396776791	10.1108144037078
"ENSMUSG00000022041"	7.60799631162461	8.58558187682511	8.72452693035634	8.0469626340404	8.62892040288402	7.95494312858509
"ENSMUSG00000027944"	11.603664617213	11.6013837784422	11.6648006507933	11.5900398610042	11.3425683303957	11.4625761473972
"ENSMUSG00000057375"	11.5919746826152	11.7267096878987	11.757411382231	11.5850986832798	11.6797963411422	11.5872463751129
"ENSMUSG00000053111"	3.20449164133885	3.58166865497575	4.34651441424646	4.17528819871607	4.29614535996942	4.13002656946532
"ENSMUSG00000023966"	6.10223193388647	5.91908942673026	6.79465519464002	6.54813873457699	6.51069075317727	6.54194200800491
"ENSMUSG00000031967"	12.8810111481957	13.1836906531757	12.43761814004	12.429360994924	12.5434896410843	12.4984519685025
"ENSMUSG00000086108"	5.03569427164175	5.0018394699322	5.84098548589709	5.495498633637	5.76282471903025	5.50159245456377
"ENSMUSG00000036120"	10.5321314614069	10.5588524192605	9.91316677730922	9.75051507686656	10.0154797212756	10.0125015500556
"ENSMUSG00000104679"	-0.46197317841683	-0.449657532364394	-0.466392365820855	-0.473470335625173	-0.00828971771220494	-0.205661246960517
"ENSMUSG00000059776"	2.51633762742309	2.16750511377501	2.5325514836998	2.65944947831037	2.79940901098697	2.49779425362409
"ENSMUSG00000040660"	8.11633894620943	3.99472049753661	4.0854625254858	6.26630254858857	4.92877856498508	5.18188954909221
"ENSMUSG00000039372"	2.10828382542641	2.2421256687574	2.32241176393946	2.45144828076416	2.11746517510885	2.12671691069181
"ENSMUSG00000073139"	11.3497725852726	11.3430505630835	11.0997740357206	11.1114012528062	11.1128450080672	11.1536306254474
"ENSMUSG00000026279"	10.2798985085552	10.3512441506002	9.91344528085047	9.86333631858646	9.98079562312566	9.78690336331976
"ENSMUSG00000082107"	-0.00725987881782924	0.0477887085227496	-0.0270108328100627	0.0439700866899051	-0.0399495666317453	-0.16913466625519
"ENSMUSG00000065341"	2.71808894635972	3.25782473753905	2.89760966698308	2.77119042024585	3.08850011742663	3.1033400342598
"ENSMUSG00000079492"	5.16002468049895	5.22818461784393	5.97341467929595	6.02809366737908	6.73382457640195	6.47400132125831
"ENSMUSG00000007646"	6.62279117829387	6.13468184854002	7.02876617403843	7.14156284416921	6.24723313300163	6.84924228073597
"ENSMUSG00000102394"	0.155512751634497	0.38331754635054	0.299212876901224	0.137053920262219	0.783426680629172	0.288089402137907
"ENSMUSG00000040446"	11.1357946235046	10.7700761102587	10.6101432021494	10.9692090009186	10.5718973371874	10.860708090348
"ENSMUSG00000026648"	10.3654801026179	10.4089435437918	11.3316236499912	11.4133466155317	10.6423560863317	10.8380703923633
"ENSMUSG00000026478"	14.8012245186081	14.6794885447479	15.0145613278306	15.1889144208155	15.2233725907635	15.3526130646611
"ENSMUSG00000027225"	-0.289644097493594	-0.275511055658522	-0.294727020582137	-0.178453844396427	-0.158670868147653	0.264470923074734
"ENSMUSG00000031532"	13.5680300134963	13.5959213238526	13.6875180863648	13.5541718748745	13.5625232003887	13.476017869557
"ENSMUSG00000085826"	2.21042395577437	1.40752173460854	1.14354427625945	1.85931006246487	1.40379922498124	1.2827510391998
"ENSMUSG00000039168"	13.2366671245315	13.2730876568075	13.8250983927701	13.5969680479661	14.0833384875061	13.6915789334799
"ENSMUSG00000095682"	0.586050093240143	0.606285539580133	0.710584611079558	0.945015560531021	0.904626435365213	1.078896877447
"ENSMUSG00000103271"	-1.26436254449363	-1.25786737561221	-1.12446652381749	-1.27034479555227	-1.26817524825721	-1.01580747567325
"ENSMUSG00000105281"	-1.92027757294824	-1.91648158941915	-1.92161733485532	-1.81160466814638	-1.79601813350598	-1.92227381575689
"ENSMUSG00000069874"	11.0829251389771	10.6280801427077	10.7811603706666	11.1793359605647	10.8909645359671	11.1685225476482
"ENSMUSG00000029777"	13.4058541795408	13.4075613269163	13.2003377718348	13.0343640237638	13.2613653644721	13.1787607096957
"ENSMUSG00000076434"	4.5096574623546	3.9765467746583	3.07948626391459	3.41594251558504	3.45503887712831	3.76913109960333
"ENSMUSG00000100615"	3.17662828495913	3.21644886269944	3.58831722757868	4.21430857594521	4.99503249720806	4.58964528611761
"ENSMUSG00000047368"	11.4473104220664	11.6357679369966	11.5406101079619	11.4664092964565	11.7634865261757	11.652901590672
"ENSMUSG00000103081"	4.66084084777582	4.44701289078937	4.42097559454684	4.60927130487705	4.315131842023	4.52182581384409
"ENSMUSG00000088982"	0.512311213939603	0.43860654768619	0.360177559032422	0.428164189167496	0.346631255223199	0.349958186752451
"ENSMUSG00000089645"	1.68846282701403	2.0638824102712	1.52558658913608	2.04874366584808	1.62284361263304	1.99557493095807
"ENSMUSG00000104108"	2.99201263560103	2.75151762334631	3.02831993665321	2.14181690880193	3.0212228372686	2.73437508060624
"ENSMUSG00000096578"	0.171180570779881	-0.0940789021047257	0.022960426301312	0.179893664764438	0.0103507925315889	-0.113881290340819
"ENSMUSG00000042189"	-0.341974975921426	-0.329151357365566	-0.201551301452257	0.132726664227308	-0.349560365658315	-0.211394611355389
"ENSMUSG00000104153"	-0.851451402309908	-1.14552664045554	-1.15564173951073	-1.15989118478193	-1.15737901623516	-1.01802980232558
"ENSMUSG00000044378"	5.9383537300646	5.82973764107835	4.95949006363862	4.95188322545264	5.75425709982716	5.24710808019247
"ENSMUSG00000061039"	6.05569015548405	6.91544477766285	7.77084376569419	6.74290311642196	7.46444529301982	6.44842410128298
"ENSMUSG00000055373"	-0.773461821832861	-1.223200882594	-1.23460039776209	-1.23948411722535	-1.2365899990994	-1.23610095682768
"ENSMUSG00000095603"	-1.93342582350869	-1.92919362119713	-1.93493249371427	-1.93733075372248	-1.68380131669348	-1.93567326981027
"ENSMUSG00000086756"	1.04778322754899	1.08099116752754	1.68801680553962	1.71011442601119	1.47894738556645	1.28555835714789
"ENSMUSG00000025353"	9.26228806167478	9.11823713299607	9.60910027026001	9.7206152278233	9.4257970728606	9.52634078393298
"ENSMUSG00000033610"	13.6777153598406	13.435400184567	9.39721614455019	9.56562936096966	9.36361305980401	9.51126628148634
"ENSMUSG00000024666"	9.0140235280231	9.11654065851945	8.98143233428655	8.91811762132369	8.96384366427676	8.90345863188777
"ENSMUSG00000071179"	-0.327751642602873	-0.315521773644179	0.0395691028594623	-0.222477411561444	-0.203996462754722	-0.200872727103587
"ENSMUSG00000093052"	-0.859818060813394	-1.15369313239235	-1.16373341524729	-1.16795048291953	-1.02919554259706	-1.16503451803597
"ENSMUSG00000036699"	0.796010601048966	0.656257861478044	0.770821628480356	1.0343314146223	0.611330992771086	1.48593370469175
"ENSMUSG00000039770"	12.8766324712934	13.0219713235614	13.3415955835461	13.0620103834844	13.4941866607067	13.1615557344044
"ENSMUSG00000092505"	-1.86230178369572	-1.85826766560467	-1.7259069807881	-1.75257274589045	-1.86465389700095	-1.86442700564891
"ENSMUSG00000093081"	-1.7680429741354	-1.76391319472329	-1.63478893647505	-1.77179994369175	-1.77044274170779	-1.64285104526299
"ENSMUSG00000054909"	1.34318006485058	1.16189899116969	1.39535647463418	1.30964518428721	1.16752795702317	1.05779115740176
"ENSMUSG00000035456"	5.23433855330573	4.8803518043073	5.01216518260923	5.63790039223835	5.92915134650689	6.31128607990604
"ENSMUSG00000040498"	2.33344743959906	2.2533414322999	2.95848962613891	3.09405533625366	3.49827204969072	3.62471981026883
"ENSMUSG00000000149"	13.6082038507091	13.5799723531608	13.8072146904624	13.6370050719536	13.3553354346278	13.298840548169
"ENSMUSG00000086022"	1.90601025586612	1.96787186657798	2.87908263293983	2.72694836112683	2.87258381313667	2.88811637240453
"ENSMUSG00000027863"	7.2888393704002	6.89225624676827	7.6815386913467	8.17706179301584	8.94447978994295	9.22275160601312
"ENSMUSG00000091438"	3.53951433396289	2.95533461402146	2.63747001233777	3.56394695754544	3.21923551285928	3.76470227454428
