"Treated BAT (cold)_R1(r1)"	"Treated BAT (cold)_R1(r2)"	"Treated BAT (cold)_R1(r3)"	"Beige/brite (cold on iWAT)_R1(r1)"	"Beige/brite (cold on iWAT)_R1(r2)"	"Beige/brite (cold on iWAT)_R1(r3)"
"ENSMUSG00000059820"	2.41036819616163	2.18728167335497	2.29973474001149	2.35788980857821	2.26402541453412	2.21462028869096
"ENSMUSG00000039233"	0.992432250363891	0.792354650011891	0.861328001535396	0.879544849909462	0.987290803892757	0.986248161928943
"ENSMUSG00000038644"	0.750857007393857	0.680378230269227	0.746640576694717	0.750160312535846	0.600263315184565	0.805194619677265
"ENSMUSG00000051343"	4.2428701775419	4.31271392362643	4.38229540292846	4.47680875513389	4.29210247408723	4.41838556912798
"ENSMUSG00000073889"	3.65146115490216	3.29504728453214	3.59661705588097	3.3718739525094	3.33868660291153	3.59810572543883
"ENSMUSG00000031166"	3.22852801582641	3.07921457188636	3.03765825599096	3.20903859195498	3.11787505416192	2.95256727459579
"ENSMUSG00000022718"	1.84956705155225	2.00937168246585	2.11172267623245	2.0753842692965	1.79781865098689	1.84002206305711
"ENSMUSG00000074576"	0.964574936721723	1.02388470998615	1.19855519598162	1.02621212779465	0.934840069991567	1.00457735757146
"ENSMUSG00000018068"	2.70865383885651	2.74227793455364	2.6977750900966	2.69703299868631	2.76248383703271	2.7184234297062
"ENSMUSG00000030801"	3.14710923216324	3.25215739936052	3.13317552266249	2.98292405404024	3.05011157867317	3.09107333878238
"ENSMUSG00000021929"	3.23315080899623	3.53254648184717	3.57794955824908	3.48545019501253	3.74799524827452	3.44759718051861
"ENSMUSG00000038146"	1.38806139818437	1.45153318461994	1.51649158779983	1.82730500882761	1.74271450264012	1.50458641351568
"ENSMUSG00000042185"	1.90574109914044	1.95387494529863	1.7733036513659	1.91670779281433	1.98005111691907	2.13556303377684
"ENSMUSG00000103472"	-1.54361685089321	-1.546097746132	-1.6128540301147	-1.61583581884146	-1.61525926431415	-1.60891408415606
"ENSMUSG00000074213"	-1.97384103755665	-1.97411137657489	-1.97403611542043	-1.92788499929267	-1.92452519263284	-1.97128911580114
"ENSMUSG00000022553"	4.16926302422976	4.44309459339847	4.36939068303497	4.14658901779435	3.90834413228281	4.34274777780155
"ENSMUSG00000022205"	4.58957173395818	4.43288225986885	4.70668846424558	4.86480011904479	4.87736834371257	4.6562242937018
"ENSMUSG00000037977"	1.71779790070729	1.64921110389835	1.87487337142423	1.73223491171463	1.65647885269997	1.72365407411778
"ENSMUSG00000028385"	1.3846376573528	1.13110114388485	1.37772474304196	1.38820635805539	1.2713862645434	1.15829944852325
"ENSMUSG00000014547"	1.70973683239053	1.50814998873595	1.57753281116501	1.80787982502451	1.82976675833009	1.86640628079017
"ENSMUSG00000024309"	4.89565636739915	4.96404087438678	4.65194853437851	4.33725006903139	4.38945744585822	4.27007949719345
"ENSMUSG00000025270"	-1.68184783376409	-1.74944400087513	-1.74934959506273	-1.75192095354905	-1.69831546384808	-1.74592601699255
"ENSMUSG00000047040"	-1.97384103755665	-1.97411137657489	-1.97403611542043	-1.92788499929267	-1.92452519263284	-1.97128911580114
"ENSMUSG00000052364"	-1.54361685089321	-1.546097746132	-1.6128540301147	-1.61583581884146	-1.61525926431415	-1.60891408415606
"ENSMUSG00000049588"	2.91589553280269	2.75544713982014	2.90244465218507	2.63930608252058	2.7465526011777	2.85032641930803
"ENSMUSG00000039356"	1.06297386206536	0.929729343413339	1.11773785123268	1.0588760495883	1.16129426855346	1.03855182270952
"ENSMUSG00000020639"	-1.17311079969595	-1.04379582534874	-1.17349438482489	-1.17754477677913	-1.12214521768627	-1.16814844272709
"ENSMUSG00000027108"	3.79170766632131	3.92433310660983	3.73344335943811	4.16525873388852	4.00360104706398	4.308192121361
"ENSMUSG00000025580"	4.09320479786853	4.17213241385567	4.03601480755046	4.28327860452355	4.08672119619097	4.6789775956952
"ENSMUSG00000025453"	0.571121858019956	0.629293825159925	0.568486504145536	0.761552797858155	0.546014306804629	0.519081540592466
"ENSMUSG00000039183"	3.85666327917329	3.6034729589518	3.83785942433659	3.77154517487838	3.70346803675014	3.60892174765243
"ENSMUSG00000029338"	3.3807461200501	3.36170827655768	3.62458417299839	3.69679670037057	3.60137231729426	3.76932673978696
"ENSMUSG00000034947"	3.15510337927857	3.61342842356398	3.83341886169227	3.28541644978098	3.68521518932585	3.81553479373203
"ENSMUSG00000022325"	-0.390613693251685	-0.467210771443288	-0.392912746312427	-0.475078385319795	-0.473479935548332	-0.272056256304927
"ENSMUSG00000070720"	-1.31399853395023	-1.24967303585841	-1.31432505273865	-1.2206761197658	-1.3170949280794	-1.30975036408652
"ENSMUSG00000025134"	3.7505461686807	3.72575092197218	3.69530146769645	3.59938296083939	3.72846720065703	3.57261871006154
"ENSMUSG00000027329"	1.67941883402654	1.87356962528095	1.67198334454181	1.4469194174011	1.55945803610386	1.45408758916483
"ENSMUSG00000030895"	-1.76720082530867	-1.76753211537486	-1.70201589926607	-1.76995131793293	-1.71666231402376	-1.7640908664249
"ENSMUSG00000042198"	3.99068656297715	4.02634757098508	3.90289543916175	3.56428726450583	4.00791120452235	3.48127993696817
"ENSMUSG00000062157"	-1.57839107612776	-1.57885093463579	-1.57872269875695	-1.52661016688367	-1.58157001869592	-1.48053446309604
"ENSMUSG00000074994"	3.2399067507199	3.52832909994631	3.22558665499101	3.17703744326842	3.06166274642223	3.18753418530828
"ENSMUSG00000068758"	0.695189010297735	0.566496367078507	0.500948129599766	0.67919477916349	0.544787686836918	0.604681797821827
"ENSMUSG00000102151"	-0.792010828312317	-0.727810571513411	-0.727059414180724	-0.797439344627428	-0.693448750902449	-0.785885340094421
"ENSMUSG00000040699"	0.812099037428413	0.742093515876121	0.809225603525454	0.961348670758716	0.977008893997872	0.849252992635574
"ENSMUSG00000046380"	0.933063274239461	0.808535076870199	0.679910142533743	0.765913091204488	0.774515145316816	0.78632137692792
"ENSMUSG00000097823"	-1.76720082530867	-1.76753211537486	-1.70201589926607	-1.76995131793293	-1.71666231402376	-1.7640908664249
"ENSMUSG00000092898"	1.7662839741063	1.69010420095913	1.76169769616397	2.07533141855994	2.06120598041849	2.26448442288688
"ENSMUSG00000046404"	1.52552933434729	1.63331870749411	1.52060603644119	1.60227703025357	1.6623489683169	1.50879118754262
"ENSMUSG00000036225"	2.3668395225073	2.55372000229669	2.46297661322033	2.60266793531372	2.23937955256217	2.33059857617871
"ENSMUSG00000038007"	4.80354778304824	4.84391868385504	5.0113986891931	4.43631606027429	4.8147838709063	4.74553375829696
"ENSMUSG00000020308"	2.55317290192981	2.38424191504526	2.38755260050686	2.45970785386631	2.48518418938294	2.50646645259301
"ENSMUSG00000034634"	0.362898266981258	0.36133779935418	0.429132017862451	0.451066223541516	0.725675952019626	0.377408397404254
"ENSMUSG00000034761"	2.51905025183113	2.85222192958891	2.76893656780863	2.70870442984295	2.73807642889006	2.54741998830512
"ENSMUSG00000035692"	-0.182994968510932	-0.11564833725032	0.0700617956245658	-0.192357256514085	-0.134426434028072	-0.172638627824966
"ENSMUSG00000020044"	1.68445775048927	1.80029157178689	1.85934985191258	1.94133031128062	1.88312724348525	1.81700640591583
"ENSMUSG00000028613"	-0.826997374030628	-0.76227708799378	-0.761524284787531	-0.734164582908374	-0.831429692066085	-0.820937199826526
"ENSMUSG00000024812"	3.54428716643362	3.29676292122922	3.44282238886768	3.6799649452391	3.67140960460059	3.64904722499677
"ENSMUSG00000035228"	1.69412817322274	1.73743810569421	1.63029688154655	1.73304487481579	1.5276233904057	1.47425051751302
"ENSMUSG00000068580"	2.18279050664636	2.22161067614422	2.00279634070645	2.15905282059166	2.09594222695132	2.159695858591
"ENSMUSG00000038244"	4.3768801621352	4.31624393981828	4.32463110002747	4.30658083838016	4.46711318967232	4.04872803279362
"ENSMUSG00000023017"	1.29071642708672	1.28285614744114	1.22645030475543	1.22481561719465	1.32682699807612	1.12421052096503
"ENSMUSG00000020430"	3.68547472759565	3.70449733687392	4.09228992827477	3.59504312219739	4.0293048351888	3.84174893708704
"ENSMUSG00000085887"	-1.77427404704315	-1.70988184585932	-1.77451097159931	-1.77699969339964	-1.72383064590394	-1.77119038281183
"ENSMUSG00000022453"	2.99090109646633	3.20027517111195	3.47637218727156	3.59241991489377	3.55475426537944	3.65720533735936
"ENSMUSG00000030695"	10.8963317235273	11.0769607676495	10.9824047376491	11.1459218831133	11.4706196549879	11.4361165559463
"ENSMUSG00000022507"	4.24520931237927	4.38122194081529	4.47822447517254	4.45386635263672	4.42271155653587	4.5406796580028
"ENSMUSG00000007338"	4.34319255008696	4.57874730720841	4.12456330521008	3.96840768518437	4.3041630123227	4.16881068911624
"ENSMUSG00000033773"	1.50904829631564	1.62712034614784	1.50520892975816	1.81009580044559	1.62346242939046	1.71703213338719
"ENSMUSG00000025512"	4.41981462537571	4.5057989797512	4.80745749179261	4.39853479490678	4.40768378875255	4.07003604099883
"ENSMUSG00000029674"	3.42114693762949	3.5516260156359	3.32031002675753	3.2689989386317	3.43476935794267	3.22172666239831
"ENSMUSG00000020812"	0.0276117981494264	-0.0411221479504259	0.0877472987666028	0.00125501036698324	0.105391303204688	-0.029423296107812
"ENSMUSG00000032508"	3.01507978151761	3.04204719100223	2.90551248800666	2.86102445874162	3.0721243954188	3.0646880112943
"ENSMUSG00000052137"	0.36117008902125	0.359652801136279	0.548688364998658	0.448241958618373	0.596294067828111	0.37531382065719
"ENSMUSG00000037331"	6.38687429230152	5.91172565657907	6.22752406643627	6.14216716901342	6.23606555231384	6.17159650665074
"ENSMUSG00000005125"	0.387832317616884	0.452439659052005	0.386708885713107	0.565996492677861	0.578936714019542	0.489360819080988
"ENSMUSG00000027679"	3.61803354825173	3.51753196252992	3.60045851823567	3.47100767457579	3.59971356854155	3.08692800951383
"ENSMUSG00000033499"	5.84574305033673	5.78809360140542	5.94893461366432	5.91107847330007	5.8906658705125	5.8006743532311
"ENSMUSG00000045968"	-0.956699112391458	-0.957282705554685	-0.891611826962701	-0.818823070389816	-0.960694533342988	-0.951226083764087
"ENSMUSG00000049164"	2.65628897922209	2.38275611210788	2.49626582908662	2.5133182707935	2.72071538818702	2.41739237843482
"ENSMUSG00000089901"	1.12390283419814	1.0556934347894	0.993195274442849	1.10336642014842	0.966210997214847	1.11951621750997
"ENSMUSG00000030751"	6.07119663023376	5.97019139687406	5.88961307500123	6.23633533952155	6.24575370017462	6.38539531822041
"ENSMUSG00000027799"	3.45839414957403	3.25999256183618	3.26513110018634	3.51723280584489	3.53096747929634	3.50495618353753
"ENSMUSG00000039095"	0.703485456041518	0.635045274068084	0.699416963686486	0.607099698157679	0.71407674534133	0.674245706173371
"ENSMUSG00000043259"	-1.18360010192274	-1.25026852275077	-1.25013904526177	-1.2044158663993	-1.20074989433114	-1.2454331796083
"ENSMUSG00000027508"	2.37277827640505	2.30568279306573	2.25210298820707	2.26204008571572	2.44814725520489	2.558204695523
"ENSMUSG00000102494"	-1.68184783376409	-1.74944400087513	-1.74934959506273	-1.75192095354905	-1.69831546384808	-1.74592601699255
"ENSMUSG00000017386"	6.21919084137782	6.19750033922397	6.13885676208525	5.80493413883206	5.69202157817076	5.62354381482279
"ENSMUSG00000013160"	4.72724328591644	5.19090729474262	4.78951524537361	5.02750444522089	5.26747157410219	4.71984583140035
"ENSMUSG00000039347"	-2.05240096064278	-2.05265975914606	-2.05258770582078	-1.959958893367	-2.0541668374054	-2.04996040889619
"ENSMUSG00000091474"	0.184795972341171	0.181399608170273	0.246792773669101	0.206377605046368	0.105728576083849	0.216414090739504
"ENSMUSG00000034121"	0.539172749616511	0.470997387077903	0.47200250881553	0.540261809867747	0.449798625281662	0.508267788930077
"ENSMUSG00000021365"	2.06066488532097	2.36752991883714	2.22456313463921	2.24741846901632	2.2317409192078	2.05692187251432
"ENSMUSG00000005882"	5.73494306385004	5.88608017981934	5.76826632522072	5.56769680880917	5.6114091665003	5.4741294283672
"ENSMUSG00000004043"	4.31950819442611	4.59758598441076	4.55144572897908	4.5837578019895	4.64139394347025	4.61822276355452
"ENSMUSG00000016239"	0.195212645904585	0.12796314376865	0.191528062203696	0.0531660655046134	0.160095207997188	0.0747949932368522
"ENSMUSG00000026784"	2.21694662810231	2.09492894378997	2.15407969732786	2.19262422155148	2.21534367285713	2.19491435106417
"ENSMUSG00000022536"	5.54606307550828	5.50591332193374	5.16528160752739	5.53430972332535	5.56691165439774	5.52255775585578
"ENSMUSG00000027306"	-0.376244349246973	-0.377126287565632	-0.311153690242278	-0.333354189418171	-0.18452989059805	-0.367987563950844
"ENSMUSG00000031673"	-1.54897139011035	-1.54944477518903	-1.5493127580284	-1.55295621599382	-1.49312211018481	-1.45072993396056
"ENSMUSG00000087269"	1.89265992602577	2.12205685139503	2.2758723734309	1.93777968318733	2.13452209455731	2.10991351805697
"ENSMUSG00000072812"	-1.04777643410036	-1.04830271224869	-1.04815616709494	-0.912498742367645	-0.999576290578208	-1.04282292181671
"ENSMUSG00000106734"	-1.57839107612776	-1.57885093463579	-1.57872269875695	-1.52661016688367	-1.58157001869592	-1.48053446309604
"ENSMUSG00000028007"	2.45679936181424	2.70844218873032	2.38766467312572	2.68889879618591	2.56284986414467	2.88721554563081
"ENSMUSG00000033526"	6.66344982648026	6.56682505447686	6.56940943769645	6.71714504581875	6.59997743970929	6.86688840524527
"ENSMUSG00000019843"	1.10154166926673	1.03160856205599	0.964833396695384	1.30686680299913	1.05838009857717	1.15967924573302
"ENSMUSG00000037563"	5.09426982259511	5.14411453973411	4.94973601755919	5.1395124148193	5.044527827691	5.01254933810183
"ENSMUSG00000017146"	-1.0995346040146	-1.10014660812529	-1.09997598996829	-1.10466897233893	-0.99205308159441	-1.00222702421809
"ENSMUSG00000003119"	3.972395394124	4.07966182642921	3.91717676007587	4.17224799795771	3.87862487695186	3.76873385930948
"ENSMUSG00000023104"	2.49282128994634	2.6890168785632	2.82722055151998	2.68110681978882	2.71006729377965	2.51945927704542
"ENSMUSG00000032295"	3.14562141418578	3.18775135122469	3.75807315873029	3.63185136976602	3.73194966859818	3.85358351347981
"ENSMUSG00000097564"	-1.6284932632301	-1.5622793155351	-1.56159124185689	-1.6316948540646	-1.63112964951703	-1.62490188314601
"ENSMUSG00000039068"	3.12936968482025	3.06291152304129	3.11660577539577	3.45213731436612	3.41457735763311	3.10418811974664
"ENSMUSG00000033453"	0.848286753027286	0.715155164367733	0.844144912450873	0.93278469785541	0.808771338173603	0.821079362137778
"ENSMUSG00000032468"	3.37640059427012	3.26798935626946	3.27329873818619	3.50501616525329	3.36910627194003	3.40660990936463
"ENSMUSG00000034853"	7.80768593705136	8.11897021557687	8.19300592790331	8.1987228019344	8.32683735345361	8.52653094834294
"ENSMUSG00000034248"	2.07086105112858	2.0063865286313	1.89919926992884	1.95816421439881	1.88951140723311	1.83548930643408
"ENSMUSG00000022246"	0.451400464564981	0.38260229409422	0.383023317325656	0.642228186540666	0.572708832538385	0.398224418793587
"ENSMUSG00000020899"	2.98145498347528	3.3759392380971	3.12522878349482	3.29601903480202	3.39473939855657	3.17929346218648
"ENSMUSG00000033166"	1.90739036222242	1.89809077070362	1.95779958449304	2.00040964513635	1.84315248554254	2.06578066758261
"ENSMUSG00000078813"	3.72414858168092	3.58164260011781	3.40917234353631	3.57142519335499	3.58095791386298	3.95503670316738
"ENSMUSG00000031174"	1.3695171162528	1.42189013427384	1.48044692167915	1.40597611357846	1.37356671014887	1.34986302292747
"ENSMUSG00000017309"	1.60809015177009	1.53952908032391	1.71371192243463	1.48747861421461	1.64190761681763	1.61173751057795
"ENSMUSG00000006527"	3.91839139559496	3.8547780062428	4.00882751051073	4.05992323121776	4.08568776179605	4.05740634348934
"ENSMUSG00000020121"	-1.26772492538542	-1.2043710002186	-1.26805266861579	-1.22254911132477	-1.21891113657984	-1.26345125774052
"ENSMUSG00000038206"	4.62255772528294	4.53889656238301	4.38443210866775	4.11181524535244	4.18739634920725	3.98847426583862
"ENSMUSG00000020024"	1.97819723371402	2.01784579407352	1.91475896063751	1.73773272264673	1.84802254855582	1.87314429187228
"ENSMUSG00000039697"	2.74988459998251	2.53960956017621	2.43268169167845	2.73451362577419	2.54481273262253	2.54114212771703
"ENSMUSG00000040690"	2.21313318827839	2.20614762677508	2.28038242224577	2.9602553081632	2.73937919270706	3.09500415025173
"ENSMUSG00000033629"	4.15856694220808	4.02200274122232	3.99051781563954	4.6256974968111	4.1865863043766	4.28767712731424
"ENSMUSG00000022639"	0.492696269694817	0.556903307206741	0.68008852086246	0.669368331441912	0.535321323665351	0.594889397119756
"ENSMUSG00000022184"	2.9510428412555	2.7233128604887	3.19722855122413	3.20136002429061	2.91235151937934	2.84749971474138
"ENSMUSG00000020883"	5.12664140828184	4.92724139526162	4.91176098719211	5.00355486785594	5.09973402123094	5.16453679993589
"ENSMUSG00000094614"	0.598941356721915	0.523967798433572	0.727114416253644	0.564890513804853	0.570983783305979	0.803617312648085
"ENSMUSG00000028923"	4.22070951351035	4.59329722333399	4.16548373185559	4.41740044911209	4.34271275940717	4.16170893764795
"ENSMUSG00000035297"	4.0693713255175	4.37755986782806	4.08503357937405	4.08527649187984	4.18394352704621	3.93014380953283
"ENSMUSG00000021464"	-0.262437019710056	-0.124131975623242	-0.26327652437596	-0.216108051540181	-0.27050465764374	-0.0707004558790287
"ENSMUSG00000003039"	4.78669149654683	5.15762545687024	5.01799019006017	4.95595585053083	5.22154437325012	4.91061556926844
"ENSMUSG00000022721"	1.47713205872558	1.72379301204818	1.54293016081588	1.7330191268157	1.75293084140083	1.83110815237717
"ENSMUSG00000059263"	5.50026274946933	5.20704670555674	5.78634904465812	5.58557515579097	5.4000204638083	5.75128377020988
"ENSMUSG00000037370"	1.18912574200161	1.18610945759573	1.18695083096851	1.74555478856239	1.42832028707863	1.39013677663621
"ENSMUSG00000049489"	2.7087250786334	2.52415366446586	2.89330073202287	2.7847286531135	2.92145704737867	2.90476574245895
"ENSMUSG00000083282"	4.97407334595289	5.28167005766528	5.31101823458027	4.98133508332345	4.85579103806889	4.97600031249732
"ENSMUSG00000033933"	3.88725958740786	3.93796436786968	4.11492382530833	4.13444450433534	4.01644548136172	3.96522742767437
"ENSMUSG00000061482"	4.20637772725649	4.11402141431979	3.94652270763777	4.17236137631643	4.15468187800615	3.84033916174432
"ENSMUSG00000106446"	-1.97384103755665	-1.97411137657489	-1.97403611542043	-1.92788499929267	-1.92452519263284	-1.97128911580114
"ENSMUSG00000031865"	5.11161415797493	5.2625883692815	5.47153932349332	5.45814867604934	5.31468911721789	5.84429299839123
"ENSMUSG00000041378"	-1.7190057705873	-1.78627165541861	-1.78618050911274	-1.73885333618787	-1.78818336849141	-1.78287233640435
"ENSMUSG00000028292"	3.68127529768247	3.29164602510601	3.55341462439096	3.51993792238002	3.40493537030494	3.35951699029653
"ENSMUSG00000001280"	3.92937770684094	3.66724933314343	3.91048152349886	4.08884147594009	3.89392943369507	3.89020611905293
"ENSMUSG00000031292"	1.15103594311001	1.07850280081743	1.1476728915248	1.38341389375868	1.27125773428355	1.35510377344085
"ENSMUSG00000064339"	11.4721636253194	11.5415333086949	11.3678645993873	10.4887267248676	11.031500157933	11.8040935857434
"ENSMUSG00000021143"	3.94276172347396	4.04296280766355	4.05117562142426	3.61566369497094	3.58738339592818	3.59772109597607
"ENSMUSG00000018428"	6.38537015965417	6.7250462391024	6.68678432605199	6.02371632505399	6.25892148136181	6.46434347446648
"ENSMUSG00000102623"	-1.68184783376409	-1.74944400087513	-1.74934959506273	-1.75192095354905	-1.69831546384808	-1.74592601699255
"ENSMUSG00000024219"	3.86396243229059	4.03302178255831	4.17480922581435	4.33662204383653	4.15051048998826	4.07914322535212
"ENSMUSG00000055991"	3.8113225608448	3.85013744123077	3.72198860513109	3.55172806566627	3.30943606839652	3.39214283286199
"ENSMUSG00000056116"	3.63917559352333	3.66058750761622	4.17462896847796	4.02169369915173	3.76009815772031	3.67009897744878
"ENSMUSG00000022040"	7.88639741425633	8.09853720056291	8.0454451472816	8.18252379175088	8.28922232483764	8.31154172483046
"ENSMUSG00000067599"	-1.7190057705873	-1.78627165541861	-1.78618050911274	-1.73885333618787	-1.78818336849141	-1.78287233640435
"ENSMUSG00000031574"	0.862329764112115	0.856607177758114	0.916862831356341	0.904259672214118	0.772134866427384	0.749839793022106
"ENSMUSG00000062995"	0.403291708319211	0.397902484075111	0.267443562630545	0.358154745595256	0.313640968876986	0.370647658692185
"ENSMUSG00000040250"	3.45220803016141	3.26441467235927	3.50984425427702	3.15020265473812	3.18261402862872	3.23420874279967
"ENSMUSG00000058655"	5.83734651633698	6.10643988223659	6.21830394830432	6.12770940417079	6.12032625510786	6.13609235690273
"ENSMUSG00000031078"	4.9570798860071	4.99967484920608	5.15035127747524	5.42302167070377	5.30730393861473	5.30139542559448
"ENSMUSG00000027950"	2.47025487810606	2.3586478158885	2.20043241781775	2.16834189713247	2.31681772559182	2.30098469572487
"ENSMUSG00000042308"	3.01680153198164	3.04402560987243	2.68253240097575	2.89916631632712	3.20237047444563	3.12772484058249
"ENSMUSG00000094086"	-2.05240096064278	-2.05265975914606	-2.05258770582078	-1.959958893367	-2.0541668374054	-2.04996040889619
"ENSMUSG00000024642"	2.49262758911841	2.42703393963378	2.32013959200526	2.41057433956809	2.62236427513408	2.42451711249616
"ENSMUSG00000039715"	2.83522920256435	2.66469188041781	2.77389748433967	2.80742377308189	2.90932387412657	2.9283017889546
"ENSMUSG00000042328"	2.11073523715906	2.04310198069686	2.15695828414291	2.14257354277258	2.03367037033598	2.21411258649572
"ENSMUSG00000078190"	-0.717845143168625	-0.72054554985268	-0.78522240400912	-0.740306723358624	-0.736343914044437	-0.778590717301706
"ENSMUSG00000039047"	3.52819209873248	3.66992532420955	3.59777990469389	3.84413857171955	3.65216848121337	3.61133489561097
"ENSMUSG00000026185"	5.43419997123164	5.02706009050016	5.30387210430343	7.20108096315582	6.84025643386494	6.7624414249524
"ENSMUSG00000042428"	0.574824899396292	0.431204765512878	0.431722291403987	0.623943678781625	0.420198103527718	0.709774951872617
"ENSMUSG00000046532"	-0.463127984685465	-0.46393052201152	-0.463707013575599	-0.328848983422635	-0.319450307996723	-0.455590739535861
"ENSMUSG00000021392"	2.86892373711914	2.69812231044552	2.94966874364871	2.90936150753922	2.79317977503961	2.96321661896078
"ENSMUSG00000019297"	2.24170701528158	2.27461329213988	2.01342475674918	1.88813787209763	1.95218583286763	2.11145206313896
"ENSMUSG00000079560"	-1.18842839015136	-1.18895415999331	-1.05788814417357	-1.14128788548566	-1.19203762754987	-1.18352137166323
"ENSMUSG00000030786"	-1.16457965479548	-1.16511727644168	-1.03368684430837	-1.16906421662592	-1.11350367423045	-1.15956476352788
"ENSMUSG00000025872"	4.73730744290833	4.62239899105511	4.81365117274397	4.64080108144746	4.57103997330417	4.81560948323958
"ENSMUSG00000015002"	5.67949282883905	5.68750718695832	5.42920420022901	5.84437609818443	5.54953519086338	5.53584353656649
"ENSMUSG00000021610"	5.36856003933475	5.59976426710801	5.32041912756018	5.44902158402718	5.25578813876909	5.52372218527382
"ENSMUSG00000024163"	4.6551150597301	4.67916483060462	4.71560312507019	4.78081937302137	4.78540622297545	4.91621390725249
"ENSMUSG00000026307"	2.41763631840285	2.46279544281779	2.52004448565253	2.5365270621551	2.71010496975391	2.71863620205271
"ENSMUSG00000020152"	5.13038618529638	5.24641384617557	5.1940045564247	5.18826492531274	5.42433477167014	5.23334608207604
"ENSMUSG00000078812"	7.53198765110457	7.45969345243389	7.41593382407797	7.10430553446898	7.35341983558598	7.22574615950956
"ENSMUSG00000024403"	-1.08354849321045	-1.08612815235368	-1.15147590138661	-1.10501894647864	-1.15465385755238	-1.14624507820846
"ENSMUSG00000032504"	5.63019662391721	5.60916384105059	5.8731506898478	6.08858540741155	5.98627607971042	6.16877673238322
"ENSMUSG00000050855"	-1.81195530409428	-1.74789103615358	-1.81218374056186	-1.76519949818397	-1.81411972025168	-1.80897946838647
"ENSMUSG00000036306"	-0.382187928996445	-0.318810845923851	-0.382803286093161	-0.247941175316972	-0.285862976087747	-0.374181852417667
"ENSMUSG00000036199"	6.82147754004322	6.92100564051649	6.73384591203629	6.53961324702813	6.55714502199017	6.73986569742254
"ENSMUSG00000033439"	-0.324446311930144	-0.32739044353157	-0.263853080262558	-0.349000512275929	-0.398619629969284	-0.384138924233623
"ENSMUSG00000060012"	2.98314928479547	2.96771827499424	2.97202441608609	3.4126810658747	3.40273893493772	3.18867199845027
"ENSMUSG00000097248"	-1.26772492538542	-1.2043710002186	-1.26805266861579	-1.22254911132477	-1.21891113657984	-1.26345125774052
"ENSMUSG00000039671"	2.47851657322256	2.1604923317708	2.35550783544262	2.72926953960429	2.59132920524143	2.66983205599133
"ENSMUSG00000046876"	4.07785701559467	3.77885545083209	3.94886443403925	4.43105169406096	4.27304921198562	3.95604685469739
"ENSMUSG00000074646"	-1.6284932632301	-1.5622793155351	-1.56159124185689	-1.6316948540646	-1.63112964951703	-1.62490188314601
"ENSMUSG00000051159"	-0.302749770193728	-0.169740302347689	-0.233939943917773	-0.311485807489748	-0.253233745516855	-0.202648756057567
"ENSMUSG00000061360"	4.27792453217978	4.30802853913417	4.3456197753243	4.04712175517839	3.88561188637718	4.27375970886785
"ENSMUSG00000031953"	1.73048622493421	1.83149334089149	1.72411741678416	1.6562823324265	1.7622665586249	1.73656311763468
"ENSMUSG00000042659"	1.49769747196409	1.61626279779278	1.55783146068084	1.68365754796729	1.51386755420592	1.84788770906062
"ENSMUSG00000036501"	3.46636028645396	3.67394957986082	3.64587144981289	3.44946197123699	3.42305430910814	3.31397498423252
"ENSMUSG00000044340"	4.261895880046	4.20000659699049	4.39301474128442	4.39208721050151	4.05771394680576	4.32443716115061
"ENSMUSG00000027997"	3.09384055947947	3.4056895709562	3.12829090314654	3.31113673654131	3.0512845248328	2.99733762696538
"ENSMUSG00000028563"	3.67506954861952	3.57217237810786	3.40152305945906	3.77848463152132	3.60317616020219	3.70166964052796
"ENSMUSG00000034165"	4.1689757547551	4.66415132593483	4.59696638034363	4.44715161631673	4.62571944470109	4.40932094771297
"ENSMUSG00000038323"	1.20739876324768	1.07554816088963	1.31396421245462	1.09241674850759	1.10188172889425	1.12177378540565
"ENSMUSG00000065145"	1.87505879513274	1.92961327037818	1.869070872006	1.85522789018407	2.01592456099248	2.36992664182314
"ENSMUSG00000040740"	5.92848762449521	6.07317416767681	5.99542836104895	5.73113676927721	5.8713445606324	5.45654051498643
"ENSMUSG00000097333"	-0.00812912755698224	-0.145300303380099	0.0492995393479523	-0.15364258804279	-0.096128583723554	-0.133666963098731
"ENSMUSG00000103276"	0.34131411649409	0.339526548776562	0.545314948313792	0.436232481637208	0.328905773991546	0.620403485280193
"ENSMUSG00000032171"	4.15430777722425	3.85473571619807	4.16268845195235	3.81688095357136	3.76917379172789	3.86333716851923
"ENSMUSG00000038518"	3.71338306119845	3.48937160779215	3.65824576162485	3.77782032885234	3.50785764912552	3.59200923058297
"ENSMUSG00000028821"	4.43292673889159	4.03712967106659	4.38142570641251	4.25832904073547	4.31052811631031	4.38624139445875
"ENSMUSG00000051890"	-1.04777643410036	-1.04830271224869	-1.04815616709494	-0.912498742367645	-0.999576290578208	-1.04282292181671
"ENSMUSG00000028343"	3.68339769746138	3.81263520952154	3.81985032623999	3.81366634404221	3.5574198556135	3.84608097063218
"ENSMUSG00000020114"	5.28845099202213	5.22968120934251	5.06017929615691	5.41070539020416	5.09210702615061	5.38545572221466
"ENSMUSG00000038384"	3.57943225151467	3.70936519789454	3.5214015142507	3.42077287354825	3.73271533827532	3.63146996581401
"ENSMUSG00000037344"	1.16773500953029	1.16325315569142	1.34203945645117	1.31199050705177	1.37096975026216	1.12383076263815
