"BAT_R3(r1)"	"BAT_R3(r2)"	"Beige/brite (RG on iWAT)_R3(r1)"	"Beige/brite (RG on iWAT)_R3(r2)"	"iWAT_R3(r1)"	"iWAT_R3(r2)"
"ENSMUSG00000030689"	7.87258580757823	7.14678567976074	7.51687900922712	7.68023332482706	7.90690139875824	7.80644019193646
"ENSMUSG00000105349"	2.75725073087216	3.12929781730184	2.74721704689729	2.60496189975161	2.81118594046977	3.09473810236943
"ENSMUSG00000089555"	2.74041643417418	2.88482706103359	3.02537949168747	3.20896260551689	3.16118909751986	3.04115655640742
"ENSMUSG00000097423"	3.0745930508171	3.36220997816011	3.07567373195812	2.90979891283923	3.40501079056274	3.3406034805538
"ENSMUSG00000092923"	-0.059786388152178	-0.311576721923185	-0.31193551186543	-0.316086353669719	-0.316184909965722	-0.315298749237185
"ENSMUSG00000103759"	0.20411718411667	0.0810523882417662	0.0169653868587044	0.0457662207056014	0.0126799683070413	0.0135660228199552
"ENSMUSG00000042268"	2.04330987770122	1.91809689973919	1.97411373347951	1.90214236085846	1.99258556391126	2.3061844955787
"ENSMUSG00000039041"	9.57882751867098	8.88091545487669	9.30539297723065	9.06864665895713	9.4270242840668	9.41390401901834
"ENSMUSG00000022505"	8.32506361142947	8.21932079858775	8.39954826646403	8.39620017451657	8.79420687851301	8.82127598176364
"ENSMUSG00000087395"	2.16270758453167	2.12884045907717	2.04973100654122	2.02266850306246	2.943084062183	2.38762585174299
"ENSMUSG00000084457"	0.0988506266030271	0.0497889023335859	0.166747845974242	0.0452241605502184	0.165985277607083	0.046013236856602
"ENSMUSG00000066072"	1.93464182000674	2.143741659014	1.77444110660105	2.35517113419906	1.75460882482114	1.75878973660572
"ENSMUSG00000019987"	4.55421220404491	3.90571138597285	4.43912544136489	4.29133546750278	3.97374175022972	4.20750813749985
"ENSMUSG00000085334"	6.61236295495325	6.90347057477115	6.96423190338942	6.65644920400464	6.40611895271136	7.0901382775894
"ENSMUSG00000015222"	3.16109281708554	3.41628320409561	3.40071526504783	3.20655421987835	3.56718313785702	3.80374581758685
"ENSMUSG00000105457"	2.92292965246204	2.90360193858569	2.84261756081325	2.85711328600074	2.79944283425385	3.10315348143664
"ENSMUSG00000055691"	-0.344302568219602	-0.34281609052021	-0.117196140501615	-0.346502526363248	-0.346582293487364	-0.345863843434151
"ENSMUSG00000027463"	0.163141044479249	0.165159691910468	0.164757636944914	0.224485585380147	0.335953557568208	0.235626113806193
"ENSMUSG00000041115"	8.21413146637808	8.31727822621961	8.19670606366301	8.01356392276684	8.29994571359078	8.18402528324992
"ENSMUSG00000006920"	10.1392846262654	10.1438980924876	9.67480033424759	9.85757392001745	9.7809090788358	9.97112377472527
"ENSMUSG00000085523"	0.604851496019552	0.368582907793125	0.368077442195348	0.429707612000283	0.395860127438669	0.403358993697134
"ENSMUSG00000030319"	4.59617113873974	5.00892736164991	5.27078792610701	4.78394803639026	5.53571772221536	5.31403317302492
"ENSMUSG00000050799"	1.66659741663724	1.67126426993721	1.49506835085753	1.57940946399374	1.51690423094502	1.42174484366916
"ENSMUSG00000104043"	2.21021627497764	1.97486685809087	2.31734491059725	1.92671630420516	1.81878416044627	1.86607008916592
"ENSMUSG00000049305"	8.97352677707462	8.51263879309344	8.71358913997978	8.83709221586592	8.75077227315027	8.79008027970692
"ENSMUSG00000029438"	7.35615423431063	7.84986755359545	7.18141860096451	7.30594634955569	7.32799721187742	7.4655048435493
"ENSMUSG00000036473"	7.7597323000741	7.89306576121308	7.56397412505819	7.90223097177504	7.63892867043313	7.87194528624792
"ENSMUSG00000069825"	6.81236375432481	6.85132554492161	6.14026156355171	6.61959521734686	5.81358082567634	6.37167930462236
"ENSMUSG00000000826"	11.5426376213393	11.4848697847536	11.5275495672487	11.6776834455555	11.5062267120297	11.5123709165712
"ENSMUSG00000097777"	5.1550160994185	5.22048034957935	5.60915371366965	5.04703291617427	5.37752801510451	5.17707990124441
"ENSMUSG00000087222"	3.80420314230251	4.61534074901866	3.91898701906075	4.08288790707898	4.19311719828577	3.82964053013176
"ENSMUSG00000059734"	11.5430988286377	11.3871038051689	11.9045340566126	11.5950741589678	10.589785944638	10.4224051228296
"ENSMUSG00000006310"	3.5033192800589	3.29535822165898	4.11753160586495	3.31691772431453	3.36694149189666	3.68560899799464
"ENSMUSG00000026104"	10.7599992557035	10.6886102988759	10.4802019327451	10.3803814110121	10.7625429166023	10.7093552185387
"ENSMUSG00000024349"	6.84941775633113	6.81893342096458	7.57303944063506	7.68471182646518	7.94032776034183	8.0872022388456
"ENSMUSG00000066441"	8.13599046190283	8.27307720256632	8.14648678989548	8.20122667870142	8.57624666946266	8.77082620573958
"ENSMUSG00000068329"	8.14058747190621	6.55362293906251	7.79688090349941	7.87107455606809	7.86750891970239	8.16519113605249
"ENSMUSG00000026127"	10.5193870734361	10.0053862721986	10.3819418424835	10.3505169822444	10.2587487016489	10.2869095507146
"ENSMUSG00000028036"	4.77413343730348	4.79000808188573	5.2692624684721	4.61174851594173	6.19928574695035	6.61471606393031
"ENSMUSG00000033732"	10.5735373740023	10.4468592211096	10.3542877338529	10.4130652442099	10.7142865340061	10.8598324231633
"ENSMUSG00000086825"	4.35731478967838	4.65921234561671	4.32577668531671	4.52169689997623	4.78253774277097	5.61596306450579
"ENSMUSG00000017716"	5.66516462662497	4.6702709513545	5.03937709851263	4.77174593792534	5.74011380329862	5.55844055584387
"ENSMUSG00000039579"	4.40464032562548	4.20428356190696	4.74085430935295	4.51651551420748	4.77689707675309	4.97353016840756
"ENSMUSG00000065176"	0.378906352911703	0.381773188509546	0.67523209580499	0.374620915519648	0.444565543589257	0.418266646679619
"ENSMUSG00000020315"	14.58494594108	14.9288294369764	14.1328168180637	14.416704427359	14.372567077846	14.4935155157866
"ENSMUSG00000034480"	10.6694151632183	11.082402646741	10.6518517770257	10.6665142285409	10.9914769124832	11.0933169726279
"ENSMUSG00000103509"	8.71527112075262	8.6460292121726	8.09827932244642	8.43413098748447	8.28896531664693	8.56391082785468
"ENSMUSG00000105880"	-0.597035317457547	-0.595868163441225	-0.596100784748186	-0.535175489417085	-0.478752494102831	-0.5982574137591
"ENSMUSG00000008193"	-1.59045006970438	-1.5898516189639	-1.5289196133559	-1.59133256364587	-1.55925581658572	-1.59107676206035
"ENSMUSG00000099183"	-2.12872701621769	-2.12835347027402	-2.12842803212766	-2.06836269202237	-2.12929496478187	-2.1291166243909
"ENSMUSG00000034384"	-0.0558957948235158	0.127375841617427	0.00794342216200619	-0.0585786803307952	-0.0257339703379317	-0.0577998457751841
"ENSMUSG00000037738"	-0.488104922681299	-0.536850651766103	-0.537086347468317	-0.507817727430148	-0.539836023114994	-0.432648788936954
"ENSMUSG00000105403"	0.725602367314104	0.72899234014907	0.728318951924458	0.720550299434123	0.90800860216999	1.03240971722491
"ENSMUSG00000103246"	-1.22397608617251	-1.27309885765096	-1.27323990060299	-1.24297569560637	-1.24366860221349	-1.27454515045978
"ENSMUSG00000007107"	3.82644365877265	4.20070837864507	3.84269144358788	4.00363228575856	4.54378318792747	4.57435959926797
"ENSMUSG00000037493"	10.2049013056224	10.171078920414	10.2443865772391	9.6670821214097	9.20411229747739	8.91938767392424
"ENSMUSG00000093831"	-1.54401193007751	-1.54345065959887	-1.54356268050521	-1.48384123435203	-1.51438153215019	-1.54459750166167
"ENSMUSG00000067577"	-2.15835169795062	-2.15798701708265	-2.15805981350577	-2.15888677282844	-2.09933970334022	-2.15873200510006
"ENSMUSG00000033174"	13.6179833920286	13.384097963579	13.2472322573193	13.2792734863411	13.2415301099487	13.1610755029713
"ENSMUSG00000083989"	2.92828096740873	2.58072656269056	2.95069746281897	2.77075389834437	2.96015384548189	3.00095381345882
"ENSMUSG00000027845"	8.24835531065688	8.00528005031515	7.01849149876196	7.30429069004892	7.41513353092896	7.32508842108327
"ENSMUSG00000079685"	4.42122343440896	4.7967791600362	4.35768402445734	4.62936451956222	5.09077626236185	5.10478457995184
"ENSMUSG00000102329"	9.51705744555239	9.94372670747936	9.78753729747624	9.86977957503577	8.90134094753419	8.95196575364844
"ENSMUSG00000032754"	7.57349724901258	7.1753233037088	7.55582081702119	7.60748569140238	7.70468968535108	7.27933475500369
"ENSMUSG00000038209"	-0.302108501752212	-0.446724486108685	-0.385479800512671	-0.45004795731724	-0.450119726122668	-0.449473094328022
"ENSMUSG00000097286"	5.56758425185156	4.52057007639822	5.90768536039363	5.56038972320535	5.91964845119044	5.61918691061437
"ENSMUSG00000089713"	1.17791032121024	1.12155764087397	1.12040557320563	1.14762545353376	1.75867511756422	1.10946680907076
"ENSMUSG00000101609"	10.4790203317266	10.9686737518931	10.3746127347476	10.4868854457744	10.0392253424232	10.0821910015521
"ENSMUSG00000026810"	9.15923028490563	8.14040642727351	9.0763486207805	9.06850758589772	8.87358375132893	9.19697010394648
"ENSMUSG00000093128"	-0.641820997708043	-0.567850118585419	-0.693246821512541	-0.695899436423211	-0.695961791313778	-0.695400082358922
"ENSMUSG00000040540"	3.56335746520368	3.30659113035973	3.40858867446924	3.68693499623591	3.94459005005239	3.84126117370616
"ENSMUSG00000104873"	1.11317491895872	1.0796942816672	1.13509108577922	1.0047274373069	1.26498857410341	1.04603700191413
"ENSMUSG00000051391"	14.1744974852297	13.795557885639	14.0835453493776	14.0387203965461	14.0784825312277	13.9385953230398
"ENSMUSG00000081810"	-0.11158518048773	-0.1605750723085	-0.100599537211691	-0.100920642051929	-0.164550558117134	-0.0900653715438424
"ENSMUSG00000090693"	3.33732049664448	3.15970559342559	3.91813315865584	3.10088326095065	2.96942926495956	2.88515200873713
"ENSMUSG00000038408"	-0.565733713810118	-0.615496089145823	-0.555002714010903	-0.585750021393237	-0.618438152582242	-0.579910994643834
"ENSMUSG00000073879"	2.0062301082908	1.70686336895635	1.82251674426754	1.97343813590661	1.86857656483264	1.73279330449166
"ENSMUSG00000024653"	2.87742847150588	2.83687550560302	3.38620420658741	3.23472036494508	3.42804635896273	3.41290000799901
"ENSMUSG00000055312"	1.13167833058848	1.13718182340665	1.272861727874	1.12335958772588	1.16153995604631	1.68641727475661
"ENSMUSG00000074497"	4.99388841918775	5.39579987171338	5.32250672796449	5.19070511926419	5.25607640708636	5.13528976109235
"ENSMUSG00000098267"	-0.683254599203479	-0.682103858988832	-0.682333043692056	-0.684955099792193	-0.652476844818422	-0.539878574682491
"ENSMUSG00000004328"	6.90578999027506	6.68506593815648	6.34593874426807	7.02451226303253	6.78203353144097	6.05961802541466
"ENSMUSG00000035357"	9.68647490876917	9.92228810243845	9.26630564723313	9.48263703816995	10.3491609823171	10.1879874831425
"ENSMUSG00000031239"	8.12498773380787	8.60170708545585	8.69625640119482	8.44219253716932	9.10294254671695	9.2703747655196
"ENSMUSG00000088378"	-0.179548294760788	-0.0559502258673775	-0.178283766002177	-0.149197708006125	-0.0895135634939725	-0.181203012734961
"ENSMUSG00000081257"	1.09132429778984	1.0964597196357	1.09544317962858	1.08358465042037	1.25620748699568	1.6129916483663
"ENSMUSG00000087362"	2.6990960823012	2.32685549146073	2.37925829239453	2.47688508624683	2.74536594757797	2.24792328452715
"ENSMUSG00000084370"	-1.18240102422616	-1.18159941490848	-1.18175912838104	-1.05933807989979	-1.18362692790017	-1.18324104708824
"ENSMUSG00000024548"	6.70460075935147	6.19220590094814	6.98294409238216	6.85898643461919	7.4254453516843	7.35031764244411
"ENSMUSG00000003435"	10.4356903474939	10.0658555891764	10.4432592430966	10.540263755	10.4449920192539	10.3430107663077
"ENSMUSG00000103459"	-0.680374799888921	-0.777033677458449	-0.7772362946859	-0.716386399912589	-0.779601317956844	-0.779113390574316
"ENSMUSG00000066643"	7.83227086421826	8.14225491095667	7.81203932887395	8.03819905864082	8.15856363212564	8.38866876108245
"ENSMUSG00000031130"	-1.20919824113303	-1.07515814738238	-1.20845243354471	-1.21058405861611	-1.21063449443003	-1.21018070233883
"ENSMUSG00000058706"	9.84484027677052	9.81236111971274	9.57749329827043	9.65261593653743	9.61038120292269	9.73007980602698
"ENSMUSG00000057863"	11.4044806270709	11.2529572404482	11.7963196883381	11.3335980278194	11.1330688833171	10.8656677956546
"ENSMUSG00000047804"	8.53506444886465	8.51559485244421	8.44526726903917	8.4927710933178	8.24033680635	8.17022072645933
"ENSMUSG00000092680"	0.418895463532495	0.422073745215534	0.774833261304353	0.414121833158131	0.451236921947324	0.459615209236043
"ENSMUSG00000090955"	-0.794284892997951	-0.793253595153456	-0.793459108818981	-0.672570464113306	-0.795861215622176	-0.757375134317052
"ENSMUSG00000029684"	11.0706319234347	11.0289428719034	10.9618094146019	10.921020272683	10.8452129291775	10.8060082720068
"ENSMUSG00000031284"	8.26926894644895	8.36029514971615	8.14173216573337	7.95850163617521	8.41203466285529	8.5855398834314
"ENSMUSG00000003746"	9.83855976824393	10.1509555290532	10.4831179749418	10.3578934741382	10.7000268639559	10.8140737355183
"ENSMUSG00000032925"	7.80324070374574	8.18660335067315	7.27719382626172	7.42098910640989	7.97322861269639	8.14184269029163
"ENSMUSG00000038773"	10.5846017308629	10.9874147194552	10.5674867947225	10.6946343401671	10.7157752432799	10.7001056647238
"ENSMUSG00000048796"	7.5189845146308	8.13333054487874	7.36885240520017	7.42210367645249	7.49905440995573	7.33288937588968
"ENSMUSG00000092974"	3.09793856665879	3.22059749841792	3.03011971587779	3.01876853145822	3.03722101672448	3.0360035123088
"ENSMUSG00000102555"	9.37902443470721	10.3463516716795	8.95796410761332	9.15346962425584	8.60854053624957	8.83636706906636
"ENSMUSG00000070465"	3.43372603496471	4.39531143156473	3.28629077698399	3.21932651517851	3.62181403218557	3.46545436989186
"ENSMUSG00000040268"	9.66590761357102	9.63064090248413	9.21345989731639	9.66216463298164	9.60717007001828	9.96838149618126
"ENSMUSG00000044645"	3.26442581511314	3.62457225826413	3.76786578683132	3.49915421798687	3.44859189564163	3.29921707360412
"ENSMUSG00000005057"	10.4978824463181	10.4903891081337	9.93130540112984	10.1162274026843	9.51163053909634	9.71551114074826
"ENSMUSG00000001138"	8.8052238209287	8.79946403478165	8.240593313449	8.31773604429725	8.31922593540205	8.29540485663067
"ENSMUSG00000038178"	8.68685341326977	9.06955427052339	8.5971340986629	8.33938016627361	9.34461331851674	9.01233854536615
"ENSMUSG00000044042"	8.90983888617036	9.10717681951946	8.12867373912498	8.40857549333589	8.44375179882485	8.85642693591499
"ENSMUSG00000104052"	3.02782188738191	2.88575990422913	2.87861198540118	3.1862060062622	3.31250252114322	3.20163269005997
"ENSMUSG00000039178"	9.31117022566706	9.26687003357535	9.15402766724889	9.29837607488123	9.32761743055432	9.44881075126035
"ENSMUSG00000097953"	-0.508495286493122	-0.444806183532014	-0.507513001858723	-0.478059868610355	-0.448416241430847	-0.472251754202396
"ENSMUSG00000024712"	10.880129050316	10.6467353776948	10.6451660908332	10.7636219337713	10.357176871167	10.5017146036504
"ENSMUSG00000015890"	0.0985839001896907	0.101108458446676	0.403095295023152	0.094797348048371	0.0946588890613922	0.139803472995016
"ENSMUSG00000037174"	10.2931297204192	10.3572040770999	10.1989554838839	10.3194306208797	10.2333982317434	10.3581658045586
"ENSMUSG00000031703"	11.5411300421155	11.7741539544454	11.653927739592	11.6297005078509	11.6840855799908	11.6224876651
"ENSMUSG00000087138"	5.13528269509802	4.95423366738782	5.52616309385748	5.11895494571892	5.01660794142136	4.78378928252716
"ENSMUSG00000030020"	6.46877331181011	5.39486414062674	6.04079092408056	5.80353450163217	6.70291569721681	6.97551119648164
"ENSMUSG00000049687"	6.09046660840121	6.26952439621961	5.65514323616535	6.53758639537588	6.60359033958935	6.99602624822042
"ENSMUSG00000104914"	-1.38718806274703	-1.38654923066229	-1.38667668823534	-1.35664837734964	-1.38816075616575	-1.31623532790249
"ENSMUSG00000005813"	10.9379967547822	10.6902521434249	10.7873835612438	10.7512771282563	10.7024735983435	10.7422385502462
"ENSMUSG00000025277"	8.18925262601071	8.59442794809634	8.7706633837178	8.65337867620924	7.88138637016562	7.60272123467364
"ENSMUSG00000097603"	-0.285943575853125	-0.336711561596283	-0.162610103033723	-0.340386627195464	-0.340466094308909	-0.339750263734524
"ENSMUSG00000034071"	5.60791932280231	5.99919477707002	5.44075552994878	5.70267843404318	5.72294975552362	5.83459153768875
"ENSMUSG00000026511"	9.69838646051033	9.78153866525459	9.93963780752447	9.60202483864436	9.76820349696269	9.66156594128695
"ENSMUSG00000025930"	2.30404787635421	2.2584934759253	2.76766480280849	2.70719445714265	2.61000846997111	2.31968669285756
"ENSMUSG00000102097"	5.2588637419621	5.04931362075116	4.91574606200012	4.72424004688219	4.77763152678275	5.10794895029361
"ENSMUSG00000042104"	9.02968398537175	9.20221433934004	9.1333338329861	8.9374445498892	9.20689560278732	9.11157699811324
"ENSMUSG00000019797"	10.5229997127551	11.0565068450983	10.9622551429403	10.3876837969805	9.66461041655645	9.57427704824302
"ENSMUSG00000099221"	1.66298114881664	1.49735757931943	2.12634923480464	1.47863654649305	1.55565508803762	1.57285774488307
"ENSMUSG00000001656"	1.83436261856903	1.84270149418883	1.97275529791122	2.37088160067658	2.29950771443584	1.82545410816218
"ENSMUSG00000002944"	16.7431168905569	16.5159512052018	16.7183540493179	16.8532004738647	15.8074882231586	15.9602474913735
"ENSMUSG00000088623"	0.655184755961448	0.728558181528618	0.606688238066833	0.694502251718163	0.720988751096873	0.639514765975829
"ENSMUSG00000028262"	3.93680551615322	3.27895421959357	3.39836799822439	2.79165992219973	2.98069892922311	3.09485180210751
"ENSMUSG00000035772"	11.1298059377405	10.9097532327273	11.0494323924883	10.9638466640718	10.3429559306648	10.366850522237
"ENSMUSG00000058869"	0.874766027724511	1.15700319978803	0.877435367795165	1.07738657691882	0.90197708311619	0.87126679400287
"ENSMUSG00000001988"	-0.101797802882618	-0.0997688292239747	-0.100171677225084	-0.104825430939579	-0.104935779365554	0.185091028985424
"ENSMUSG00000056656"	1.03298483960198	1.03735397219682	1.0364870257924	1.22163717014658	1.06145905763557	1.42827343761451
"ENSMUSG00000087404"	-1.55333983401723	-1.4889065807721	-1.55284310865716	-1.55425506688584	-1.52200118149964	-1.55398971765125
"ENSMUSG00000012126"	3.53922161922565	3.39128733506583	3.01442146662242	3.11017852340701	3.37864277531241	3.58305830039808
"ENSMUSG00000052212"	0.303980037129101	0.306728802365673	0.306183408546766	0.299869297679215	0.335713098415756	0.652903672790912
"ENSMUSG00000073705"	3.51305856244402	3.58812838977618	3.61911582939039	3.55423367363894	4.00982824356167	3.99923697849221
"ENSMUSG00000045319"	4.23117281392248	3.97475375751094	3.65569222858935	4.52788208835272	4.12525749653275	4.23819307620495
"ENSMUSG00000090551"	0.54034160119488	0.492678537658305	0.551908719266375	0.635643918530113	0.577496884037043	0.525065926361247
"ENSMUSG00000072492"	1.236627225415	1.24123210694564	1.46928110046074	1.44421646463489	1.4400346441591	1.27159709328518
"ENSMUSG00000030382"	0.0384178688998451	-0.0110304911947155	0.106682925335685	-0.015464432323294	-0.0155601579561279	0.0950164052162724
"ENSMUSG00000093119"	-0.812166009638645	-0.748530701980801	-0.811365995940533	-0.750262526036187	-0.782028986970803	-0.813211675044552
"ENSMUSG00000080316"	8.15826618728017	9.28810832160543	8.04148348759183	8.14917303541887	8.80741107649364	8.7707230351265
"ENSMUSG00000090659"	6.15128096089949	6.40004662863912	6.63096622151301	6.42962139401594	6.68419685355561	6.57891060279044
"ENSMUSG00000027166"	8.44252556338348	8.89490794341865	8.38950973149403	8.21336784037939	8.28640358900347	8.24885771836583
"ENSMUSG00000029162"	6.89658575233338	6.69110048405726	7.33046885121057	7.23144288101093	7.65772718174691	7.34048625467551
"ENSMUSG00000107149"	3.08755556715134	2.67251731769984	2.4283703913589	2.62640978323771	2.36858816833002	2.57351240116126
"ENSMUSG00000087658"	5.63514676572971	5.64995129527658	5.84923263656799	5.49544543714936	5.43732438167211	5.10568757070358
"ENSMUSG00000106105"	-0.352605390966661	-0.351205556183323	-0.351484470470081	-0.322024324938514	-0.206353672368905	-0.316089335668155
"ENSMUSG00000036591"	11.0517631567885	11.4021517535362	11.0883504478341	11.2140635812545	11.4989342605725	11.5341024890721
"ENSMUSG00000044447"	10.7399826163304	10.9493029247615	10.0868895827515	10.3697134382456	10.279174745072	10.3616871492947
"ENSMUSG00000097402"	3.73202888230624	4.29915446523071	3.31579184807447	3.37841853259463	3.21951066630944	3.22734302881429
"ENSMUSG00000043681"	-1.18240102422616	-1.18159941490848	-1.18175912838104	-1.05933807989979	-1.18362692790017	-1.18324104708824
"ENSMUSG00000105627"	-2.15835169795062	-2.15798701708265	-2.15805981350577	-2.15888677282844	-2.09933970334022	-2.15873200510006
"ENSMUSG00000024258"	8.19834252875306	8.17059675389292	8.6502443752068	8.13419823667467	8.45013550900007	8.56046464581037
"ENSMUSG00000103139"	1.07756348690067	1.49147996081323	1.08148534517165	1.07021122720345	1.14201755055854	1.27028800297401
"ENSMUSG00000030945"	-0.250382308544276	-0.248973411945751	-0.249254412970792	-0.161415525345363	-0.221621114099246	-0.146502541029655
"ENSMUSG00000085782"	4.85828077689849	5.2672450025163	4.55444334226017	4.9227971791378	4.60549977231151	4.56792546982859
"ENSMUSG00000104816"	2.81461821144404	2.45625836954453	2.55799483828933	2.5501591545461	2.43280914554772	2.58883308429141
"ENSMUSG00000087168"	7.25817315870668	7.73377450540314	7.46012040967996	7.29416004116545	7.45198451013043	7.46094475168561
"ENSMUSG00000003282"	4.85083728275936	4.4844207276323	5.25128808767851	5.16032554542029	5.49290331913914	5.73277090731424
"ENSMUSG00000038187"	8.54656509905224	8.92245936470123	8.28032539189792	8.40199740833574	8.39814853217057	8.50019571469648
"ENSMUSG00000000751"	8.43735178307634	8.63746581537088	8.45736936806652	8.44568259945051	8.77018046248495	8.63573570146474
"ENSMUSG00000031647"	8.27531422254658	8.3879225898073	8.57667286801508	8.49263850029875	8.86510701613219	8.63396073417737
"ENSMUSG00000025795"	8.61255611854306	8.09734772960167	8.54745995059718	8.19885055627815	8.52803621542197	8.25715818632831
"ENSMUSG00000043298"	1.54325377136345	1.77852200073008	1.6691424888945	1.61013261374788	1.54767515541515	1.5974677477902
"ENSMUSG00000053113"	5.17763130122028	5.59270327435177	6.23356994192766	6.18762545047926	7.6429209257268	7.40966649182918
"ENSMUSG00000042938"	3.05273203195831	2.90916759516278	2.84172000609118	3.19122713692771	3.30370123967876	3.38531493178154
"ENSMUSG00000089628"	0.945537107391636	0.950076342290385	0.949177243402151	0.938710253098454	1.43799070470863	1.06605457836921
"ENSMUSG00000073002"	5.3265525299488	4.62946165351537	4.96248002230668	4.22463491925055	5.60092066380916	5.01968417771579
"ENSMUSG00000043629"	5.92943916701976	5.37812830209219	5.11839170148746	4.70333230547769	4.54491638610962	4.89219550107694
"ENSMUSG00000019261"	7.04575246671015	5.89898351403147	7.141314792087	6.75982856754413	7.19918405337212	7.42079431737598
"ENSMUSG00000040936"	4.77834861362263	4.87536785184468	4.31567482237537	4.69392016639898	5.36964009740248	4.85492539603857
"ENSMUSG00000051510"	9.08190733414395	8.94159699430023	9.06800008685111	9.03076703197283	9.33344022996023	8.95317572938565
"ENSMUSG00000044083"	3.69361792088769	4.22012086299101	3.63802666510009	3.83630071108957	3.58478406543316	3.84641917776919
"ENSMUSG00000096987"	2.4409144401181	2.35523457510337	2.23530065215195	2.39255991311936	2.43738079245492	2.42983051702298
"ENSMUSG00000098959"	2.10615451700824	2.11714796166582	2.47577874614829	2.30366176959324	2.20066601477038	2.87813321577893
"ENSMUSG00000085170"	0.750021106976872	0.982344324326079	0.752449344823443	0.840547844912185	0.895176380161503	0.746839697210621
"ENSMUSG00000020492"	6.67589291467072	7.40008509918742	6.86391024216733	6.74227817521182	7.33922252082794	7.48000699355477
"ENSMUSG00000070342"	1.39316536272561	1.16726604506227	1.33808330658223	1.22179117043152	1.25029717753009	1.23383004965791
"ENSMUSG00000059839"	6.24200205445651	5.76237624539337	5.84749940373887	6.1049187743695	6.02940553208506	5.85055956831213
"ENSMUSG00000023087"	11.0076818925921	10.9203568598991	10.6517596445507	10.4337581608933	10.0196962638547	10.1411182407034
"ENSMUSG00000082377"	-0.693093188347907	-0.692056258774432	-0.692263097540947	-0.632754255704926	-0.694673208208925	-0.588906771840222
"ENSMUSG00000028885"	1.98773877606378	1.83535218268173	1.96329537698092	1.85242959691094	2.42314566439262	2.01436334850607
"ENSMUSG00000027068"	9.40774448685877	9.32463825745497	9.97867369670562	9.78810281698096	8.04726207253215	7.90166260669319
"ENSMUSG00000055733"	2.27706635605352	2.46611935493797	2.13888160559511	2.32866683990801	2.27043991647112	2.54715579720643
"ENSMUSG00000033594"	6.5035119179181	6.31406609711308	6.24770606894486	6.47107225084465	6.88620495680015	6.09478136918402
"ENSMUSG00000026043"	14.3703835901138	14.5448834757932	14.8782934139823	15.0528793777405	16.162593904911	16.2966009927516
"ENSMUSG00000040420"	-0.31079195047125	-0.309323046573152	-0.309615625347768	-0.160210974516234	-0.313040671373189	-0.237344653692153
"ENSMUSG00000035208"	7.13687814706281	7.48128911955854	8.1764648724431	8.21572084692091	9.46142685979755	9.39608710966754
"ENSMUSG00000083104"	1.00982000594751	1.01438771903603	1.08118018244294	1.07563814046797	1.03912520293235	1.46855775191872
"ENSMUSG00000029417"	6.13356327918812	7.30874684261881	6.79439314809741	6.21687517702473	8.42899280362964	8.26211207233121
"ENSMUSG00000033287"	9.52117547216171	8.91353712854933	9.51225100808324	9.59927917097479	10.0693307885369	9.91559442948416
"ENSMUSG00000091079"	0.0941874910233031	0.0959838472278329	0.0956256374452783	0.1536144924286	0.18097495770429	0.23013621174098
"ENSMUSG00000010651"	11.2993527801358	10.827495695599	11.8635585442994	11.7531219938827	8.62560227718288	8.45257351679399
"ENSMUSG00000030376"	-1.21067781974709	-1.20989600147003	-1.21005178648714	-1.21183135152246	-1.09038252949204	-1.21149690348
"ENSMUSG00000056201"	12.4749969520725	12.0943811472722	12.8596867832063	12.6323676921313	12.9348355522529	12.8025385948492
"ENSMUSG00000029202"	11.5415652114504	11.9027488738191	11.472299916509	11.5926336921624	11.2762192277706	11.4934003297177
"ENSMUSG00000045730"	7.39303365397555	7.16632491376565	7.27166262739956	7.4373360898916	5.59623091618179	5.16329772563786
"ENSMUSG00000030650"	5.18594149110079	5.94080337886903	5.31348993813201	5.3603477420974	5.22322090170903	5.62031836687202
"ENSMUSG00000037649"	5.700995812686	4.89570327042862	5.97222051513471	5.99657457646277	6.60896715722592	6.29612412851169
"ENSMUSG00000065817"	0.106439814921275	0.173546901262037	0.108085457185693	0.103395101291072	0.310696622046309	0.143586848194496
"ENSMUSG00000022754"	8.99910301235538	8.95053201645666	10.4559238884468	10.475855816398	10.3852059956377	10.3887466638106
"ENSMUSG00000030979"	8.63013200201801	9.01442921268447	8.68140946832732	8.49852779592158	8.37901767494917	8.15779048122345
"ENSMUSG00000018401"	10.3654596947549	10.371321045441	9.84653335322927	9.97135505563293	10.1586994786071	10.1060409049042
"ENSMUSG00000026048"	8.97733820428488	8.94741616396179	9.1055152699831	8.88599526431514	9.04925345533781	9.06009555400733
"ENSMUSG00000073236"	6.62359805525836	6.93829683236675	6.02591172853226	6.21166700651825	5.71700744850052	6.32125142904623
"ENSMUSG00000034116"	4.09657731620664	3.87465701325516	3.72835018030059	3.86068602212744	4.05556023010916	4.246391599674
"ENSMUSG00000031789"	-1.39629760952622	-1.3956633649107	-1.39578990910643	-1.39722962799293	-1.36644778394086	-1.32537458328078
"ENSMUSG00000048732"	7.9336550186699	7.87481714933868	7.56258001262839	7.8794757637765	7.81686569344998	7.96120446993209
"ENSMUSG00000061983"	10.3675951801969	10.1466788193961	10.9501160863004	10.3397059746056	10.6993898653347	10.4867588866999
